id	type	child_ids	title	sub_title	code	content	function_control_id	goto_page
401	2		tutorial_manual-10000401	tutorial_manual-20000401		fb9e6fda6219c3b7_draw_200717031.jpg	1	0
402	2		tutorial_manual-10000402	tutorial_manual-20000402		dc3fdbdabaf009f8_draw_220720004.jpg,9fac5bec2ceb5354_draw_220720005.jpg	1	21
403	2		tutorial_manual-10000403	tutorial_manual-20000403		6747d9d2c1ccc9ae_draw_200717038.jpg,81596857bf3a3918_draw_200717037.jpg,e3241728e9557367_draw_200717039.jpg	1	0
404	2		tutorial_manual-10000404	tutorial_manual-20000404		32ce85a153ca8109_draw_200717033.jpg,778ef1121855ab63_draw_200717032.jpg	1	0
405	2		tutorial_manual-10000405	tutorial_manual-20000405		c1236b67ce200863_draw_200717042.jpg,7a58106485c23221_draw_200717043.jpg,fa4f3c38e60febc2_draw_200717044.jpg	1	172
406	2		tutorial_manual-10000406	tutorial_manual-20000406		75a80578da5b82fe_draw_200717036.jpg,07fd4c8973b5f755_draw_200717034.jpg,1f6e1a0f8486a083_draw_200717035.jpg	1	144
407	2		tutorial_manual-10000407	tutorial_manual-20000407		910c04c047218217_draw_200717040.jpg,4155e6f77edd2c03_draw_200717041.jpg	1	206
500	1	501,502,503,504,505,506,507,508	tutorial_manual-10000500	tutorial_manual-20000500	manural_squad		15	0
501	2		tutorial_manual-10000501	tutorial_manual-20000501		5f1dda9fe3c6cad5_draw_230907001.jpg,a1f1d965d9f9ad41_draw_200717087.jpg	15	0
502	2		tutorial_manual-10000502	tutorial_manual-20000502		1ab7ac421cb5a032_draw_230901010.jpg,9b960f08cc76f1e0_draw_230901009.jpg,ae7d3c2cb05285c5_draw_230901011.jpg,fdd68a6a14416413_draw_230901014.jpg	15	340
503	2		tutorial_manual-10000503	tutorial_manual-20000503		7771ff5ab50599d6_draw_230907007.jpg,c43172df3417138f_draw_230907005.jpg,9c70a667655c1ec4_draw_230907002.jpg,8a5a2a4dbb80009d_draw_230907003.jpg,fbdaec44ff3b3036_draw_230907006.jpg,803ed14958beb38f_draw_230907004.jpg	15	0
504	2		tutorial_manual-10000504	tutorial_manual-20000504		b20c5e42a8a88f0a_draw_230901012.jpg	15	389
505	2		tutorial_manual-10000505	tutorial_manual-20000505		cc00243e84082bc6_draw_230901002.jpg,5d33d9b470798e21_draw_230901003.jpg,961e9b9ed084a2b5_draw_230901004.jpg,488c98efdb87c22f_draw_230901006.jpg	15	0
506	2		tutorial_manual-10000506	tutorial_manual-20000506		0689e15979a1b3c4_draw_230901013.jpg	15	389
507	2		tutorial_manual-10000507	tutorial_manual-20000507		d6af81d95b46b0e2_draw_230901001.jpg	15	0
508	2		tutorial_manual-10000508	tutorial_manual-20000508		74f6994b99b9c7a3_draw_230901007.jpg,aa017055c4d58023_draw_230901008.jpg	15	340
600	1	601,602,603,604,605,606,607,608,609	tutorial_manual-10000600	tutorial_manual-20000600	manual_combat		0	0
601	2		tutorial_manual-10000601	tutorial_manual-20000601		cc2b375860f70545_draw_200717021.jpg,7704839a194db69d_draw_200717020.jpg	0	4
602	2		tutorial_manual-10000602	tutorial_manual-20000602		55f07e31af22cca1_draw_200717017.jpg,94b631888d66433a_draw_200717014.jpg,5b0bab4e68a80234_draw_200717016.jpg,86c2a10883f5b38b_draw_200717015.jpg	0	0
603	2		tutorial_manual-10000603	tutorial_manual-20000603		652803ea8cbce1a0_draw_200717018.jpg,c1c104070bae0c4c_draw_200717019.jpg	0	0
604	2		tutorial_manual-10000604	tutorial_manual-20000604		c280b7a0c96be771_draw_200717005.jpg,e88375a42ee9cfce_draw_200717004.jpg	0	41
605	2		tutorial_manual-10000605	tutorial_manual-20000605		dc91fc62b7c9a645_draw_200717008.jpg,a74fb5fd9500b708_draw_200717009.jpg,14f5b2c6dc3a6252_draw_200717010.jpg	0	3
606	2		tutorial_manual-10000606	tutorial_manual-20000606		13c34433419ab5af_draw_200717003.jpg,476401c4819bd471_draw_200717002.jpg,81df149c92db02bb_draw_200717001.jpg	0	0
607	2		tutorial_manual-10000607	tutorial_manual-20000607		68dc7d6b0c7fff40_draw_200717012.jpg,10fe41ae9e86efd3_draw_200717013.jpg,093429f14bc1e69b_draw_200717011.jpg	21	232
608	2		tutorial_manual-10000608	tutorial_manual-20000608		43f1d49b9ee6d696_draw_201217002.jpg,86197a1f5ce5998d_draw_201217001.jpg	23	242
609	2		tutorial_manual-10000609	tutorial_manual-20000609		becafe469b8e4b18_draw_200717006.jpg,0fac5293524077f1_draw_200717007.jpg	0	0
700	1	701,702,703,704,705,706,707,708,709,710,711,712,713	tutorial_manual-10000700	tutorial_manual-20000700	manural_battle		0	0
701	2		tutorial_manual-10000701	tutorial_manual-20000701		38c3da465439ee81_draw_200717068.jpg,503743be43f5c0bc_draw_200717067.jpg,c03c3bcb8d1b224e_draw_200717066.jpg,cff7ad8cee14f3f0_draw_200717065.jpg	0	0
702	2		tutorial_manual-10000702	tutorial_manual-20000702		8da6721a8161ecd2_draw_200717050.jpg,e901a0e3c9975290_draw_200717049.jpg	0	0
703	2		tutorial_manual-10000703	tutorial_manual-20000703		df341e5683a27f37_draw_200717054.jpg,9fe70a2ccbacac3c_draw_200717051.jpg,6504b3426ff08376_draw_200717052.jpg,fdf358e207ffa9d3_draw_200717053.jpg	0	0
704	2		tutorial_manual-10000704	tutorial_manual-20000704		349805b9ebedb718_draw_200717046.jpg,bfa76b9c17099883_draw_200717047.jpg,e5bb8f8712fa08b8_draw_200717048.jpg	0	0
705	2		tutorial_manual-10000705	tutorial_manual-20000705		2127c3b7001b1710_draw_200717057.jpg,65528c9a719e7ba5_draw_200717056.jpg,9a276576f4242ff6_draw_200717059.jpg,3bc345043ed0a3c7_draw_200717058.jpg	0	0
706	2		tutorial_manual-10000706	tutorial_manual-20000706		a8176726da086f31_draw_200717070.jpg,7f6e35036f0c0e4e_draw_200717071.jpg,01d0c454726a7a32_draw_200717069.jpg,a0ae19a1c98cf344_draw_200717072.jpg	0	0
707	2		tutorial_manual-10000707	tutorial_manual-20000707		0664c2779713254d_draw_200717055.jpg	0	0
708	2		tutorial_manual-10000708	tutorial_manual-20000708		55769602927bb8da_draw_200717063.jpg,f459c3657d30b36b_draw_200717064.jpg	0	0
709	2		tutorial_manual-10000709	tutorial_manual-20000709		e993f6b84b50f901_draw_200717061.jpg,e9e955e70526a8b4_draw_200717062.jpg,53bdeed4e3451282_draw_200717060.jpg	1	0
710	2		tutorial_manual-10000710	tutorial_manual-20000710		289035bdd3c6d3e4_draw_200717095.jpg,75f54d7de4478346_draw_200717093.jpg,0ac3aac8aa1d7510_draw_200717096.jpg,feb5426e770b58b4_draw_200717097.jpg,36b2f8bf4e431d60_draw_200717094.jpg,c26fc2f0d9e2ae0d_draw_200717098.jpg	15	0
711	2		tutorial_manual-10000711	tutorial_manual-20000711		e91e7ce081034855_draw_200728013.jpg,ffb150f0fda37710_draw_200728017.jpg,9d29334a94640225_draw_200728015.jpg,ea07c3fae533606a_draw_200728016.jpg,f8a2b733b9035a6d_draw_200728014.jpg	21	0
712	2		tutorial_manual-10000712	tutorial_manual-20000712		a36a000187ee6ada_draw_200803005.jpg,33db76217bd37ea5_draw_200811002.jpg	0	0
713	2		tutorial_manual-10000713	tutorial_manual-20000713		576fafd40b37f766_draw_230906003.jpg	0	0
800	1	801,802,803,804,805,806,807,808,809,810,811,812	tutorial_manual-10000800	tutorial_manual-20000800	manual_building		0	0
801	2		tutorial_manual-10000801	tutorial_manual-20000801		91cbbe669d101642_draw_200727038.jpg,f1c7cad024cafae3_draw_200727037.jpg	0	0
802	2		tutorial_manual-10000802	tutorial_manual-20000802		c47c9dcfdf1dc363_draw_200727031.jpg,1d840dcab42e7aaa_draw_200727032.jpg,d5a82c219e898bb7_draw_200727033.jpg	0	0
803	2		tutorial_manual-10000803	tutorial_manual-20000803		a8fdf36fb3d970c4_draw_200727034.jpg,cd6ab96f5ee37897_draw_200727036.jpg,ba92968d01ff044f_draw_200727035.jpg	0	0
804	2		tutorial_manual-10000804	tutorial_manual-20000804		2958c48b4a06d543_draw_200727029.jpg,9f5c268a54478191_draw_200727028.jpg	0	0
805	2		tutorial_manual-10000805	tutorial_manual-20000805		4dea6b1b4738b3b0_draw_200727026.jpg	0	0
806	2		tutorial_manual-10000806	tutorial_manual-20000806		f06511757d22c158_draw_200727024.jpg	0	0
807	2		tutorial_manual-10000807	tutorial_manual-20000807		0436704bf8d687ae_draw_200727030.jpg	0	0
808	2		tutorial_manual-10000808	tutorial_manual-20000808		a25290fffa68b6b6_draw_200727025.jpg	0	0
809	2		tutorial_manual-10000809	tutorial_manual-20000809		5fb7f0f53049c7af_draw_200820003.jpg	0	0
810	2		tutorial_manual-10000810	tutorial_manual-20000810		8a0b51bafdd1beb6_draw_200820001.jpg	0	0
811	2		tutorial_manual-10000811	tutorial_manual-20000811		5ad77fedbe3b852a_draw_200820002.jpg	0	0
812	2		tutorial_manual-10000812	tutorial_manual-20000812		1b31c03950b331d0_draw_210811001.jpg	0	0
900	1	901,902,903,904,905,906,907	tutorial_manual-10000900	tutorial_manual-20000900	manual_mission		0	0
901	2		tutorial_manual-10000901	tutorial_manual-20000901		aea75a773cbcfd61_draw_200717028.jpg	0	0
902	2		tutorial_manual-10000902	tutorial_manual-20000902		4c61736c1fb2926e_draw_200717022.jpg	0	0
903	2		tutorial_manual-10000903	tutorial_manual-20000903		143bed1589b82cfa_draw_200717030.jpg	0	0
904	2		tutorial_manual-10000904	tutorial_manual-20000904		fa97bc36489a88cd_draw_200717029.jpg	0	0
905	2		tutorial_manual-10000905	tutorial_manual-20000905		11d7b4ebdbd4589e_draw_200717024.jpg,9d3f93188014356e_draw_200717025.jpg	0	0
906	2		tutorial_manual-10000906	tutorial_manual-20000906		95e88e418888fcdb_draw_200717027.jpg,0481b319b34abe46_draw_200717026.jpg	0	0
907	2		tutorial_manual-10000907	tutorial_manual-20000907		313b45e0823329d2_draw_200717023.jpg	0	0
1000	1	1001,1002,1003,1004,1005,1006,1007	tutorial_manual-10001000	tutorial_manual-20001000	manual_formation		0	0
1001	2		tutorial_manual-10001001	tutorial_manual-20001001		ab96b68184b23f30_draw_200803009.jpg,ec30408e51a1f307_draw_200803008.jpg	0	0
1002	2		tutorial_manual-10001002	tutorial_manual-20001002		96ad25310bf7dfb8_draw_200807004.jpg,d716f284a325908f_draw_200807002.jpg,225583cf63033015_draw_200807003.jpg,5f28498535c1cc89_draw_200807001.jpg	0	0
1003	2		tutorial_manual-10001003	tutorial_manual-20001003		a64d9d0375b16173_draw_200728002.jpg,6ecf6fbe86be2fcd_draw_200728004.jpg,47cf2387d017c225_draw_230906001.jpg,872b30d9dd775550_draw_200728003.jpg	21	0
1004	2		tutorial_manual-10001004	tutorial_manual-20001004		19ed14e21e5c51bf_draw_200807008.jpg,e03a23fb1ef9b052_draw_200807007.jpg,c563c9b4a15ac2bb_draw_200807006.jpg,b5ccb946ecfb11a3_draw_200807005.jpg	21	0
1005	2		tutorial_manual-10001005	tutorial_manual-20001005		b774b4eb853aa1e7_draw_200807010.jpg,cd42d2dade79f87f_draw_200807011.jpg,6dfe2ccfef8f52d1_draw_200807009.jpg	2	0
1006	2		tutorial_manual-10001006	tutorial_manual-20001006		4514bc465095ece6_draw_230906002.jpg,47cf2387d017c225_draw_230906001.jpg	0	0
1007	2		tutorial_manual-10001007	tutorial_manual-20001007		c5d13b8506729866_draw_240103010.jpg,4d65f19804d1ebbf_draw_240103011.jpg	0	0
1100	1	1101,1102,1103,1104,1105,1106,1107,1108,1109,1110,1111,1112,1113,1114	tutorial_manual-10001100	tutorial_manual-20001100	manual_dorm		0	0
1101	2		tutorial_manual-10001101	tutorial_manual-20001101		4f108ff6a767bdff_draw_200716081.jpg,2e1b65babccbe8eb_draw_200716082.jpg	0	11
1102	2		tutorial_manual-10001102	tutorial_manual-20001102		d5139ff4acb525cf_draw_200716063.jpg,712d0e6ca3a11fb1_draw_200716066.jpg,f92defb6cfdf0eb0_draw_200716067.jpg,7d8b91baf9bd7682_draw_200716064.jpg,20c6008040786fcc_draw_200716065.jpg	0	251
1103	2		tutorial_manual-10001103	tutorial_manual-20001103		26214f2cbc6aa36b_draw_200716060.jpg,716a066b8daa1537_draw_200716059.jpg,0385e9c57a8c7aac_draw_200716058.jpg,d3cd084c1755b485_draw_200716057.jpg,21a72405dbeaa954_draw_200716061.jpg,eb5e00a3d35d16f3_draw_200716062.jpg,e8e115c2b66586e3_draw_200716056.jpg	0	0
1104	2		tutorial_manual-10001104	tutorial_manual-20001104		f2210a3aa4ea9035_draw_200716084.jpg,1709af78a22e23ac_draw_200716085.jpg,f8be9870b752be50_draw_200716083.jpg	0	0
1105	2		tutorial_manual-10001105	tutorial_manual-20001105		462294a2850e70e7_draw_200716069.jpg,7c550bb377fcc44a_draw_200716068.jpg,4ff92839f31593e1_draw_200716070.jpg,4b3ac060d3d5f3f2_draw_200716071.jpg	0	0
1106	2		tutorial_manual-10001106	tutorial_manual-20001106		9d5dd411e2d235b8_draw_200716074.jpg,1973497e5a2034d8_draw_200716072.jpg,fd7f73aaee01d71d_draw_200716073.jpg	0	0
1107	2		tutorial_manual-10001107	tutorial_manual-20001107		eccf6774b093b3ab_draw_200716089.jpg,962355d8ab25b517_draw_200716088.jpg,5e9339418f8aecc5_draw_200716086.jpg,36cbd33cdb02e10c_draw_200716087.jpg	0	205
1108	2		tutorial_manual-10001108	tutorial_manual-20001108		6d1bd8145927356c_draw_200716079.jpg,2bd14c4fe56a0eb5_draw_200716080.jpg,7e5232e98c8142dd_draw_200716078.jpg,a0553ffbb20ea1ef_draw_200716077.jpg	0	207
1109	2		tutorial_manual-10001109	tutorial_manual-20001109		c893f8a398da95fe_draw_200716075.jpg,2fe8eb6d9773264f_draw_200716076.jpg	0	204
1110	2		tutorial_manual-10001110	tutorial_manual-20001110		910c04c047218217_draw_200717040.jpg,4155e6f77edd2c03_draw_200717041.jpg	1	206
1111	2		tutorial_manual-10001111	tutorial_manual-20001111		3302903239e24b4b_draw_210812008.jpg,9170032f298af5bf_draw_200716048.jpg,29d30f5a9e898dfa_draw_200716046.jpg	17	217
1112	2		tutorial_manual-10001112	tutorial_manual-20001112		58ab717df9aea87d_draw_230905001.jpg,1208cfc9ca878a80_draw_230905002.jpg,33b080514f70f23b_draw_230905003.jpg	15	203
1113	2		tutorial_manual-10001113	tutorial_manual-20001113		74f6994b99b9c7a3_draw_230901007.jpg,aa017055c4d58023_draw_230901008.jpg	15	340
1114	2		tutorial_manual-10001114	tutorial_manual-20001114		71d10e9207223941_draw_200803007.jpg	21	228
1200	1	1201,1202,1203,1204,1205,1206,1207,1208,1209,1210	tutorial_manual-10001200	tutorial_manual-20001200	manual_sangvis		21	0
1201	2		tutorial_manual-10001201	tutorial_manual-20001201		e91e7ce081034855_draw_200728013.jpg,ffb150f0fda37710_draw_200728017.jpg,9d29334a94640225_draw_200728015.jpg,ea07c3fae533606a_draw_200728016.jpg,f8a2b733b9035a6d_draw_200728014.jpg	21	0
1202	2		tutorial_manual-10001202	tutorial_manual-20001202		a64d9d0375b16173_draw_200728002.jpg,6ecf6fbe86be2fcd_draw_200728004.jpg,872b30d9dd775550_draw_200728003.jpg	21	0
1203	2		tutorial_manual-10001203	tutorial_manual-20001203		2b5805a52a6c54a2_draw_200728007.jpg,1be115253ef6c497_draw_200728008.jpg,06180c31f929c64b_draw_200728005.jpg,f2838b71619d12d5_draw_200728006.jpg	21	224
1204	2		tutorial_manual-10001204	tutorial_manual-20001204		9e7b7c1fbcaf301e_draw_200728009.jpg,36fc7a4ddd10d982_draw_200728010.jpg	21	235
1205	2		tutorial_manual-10001205	tutorial_manual-20001205		3618b4a18b01937e_draw_200728011.jpg,a12e60fc34f71510_draw_200728012.jpg	21	236
1206	2		tutorial_manual-10001206	tutorial_manual-20001206		5aa7b87b22588067_draw_200728001.jpg,81d8b24f31a9e227_draw_200728002.jpg	21	229
1207	2		tutorial_manual-10001207	tutorial_manual-20001207		60766dcf64df3d9d_draw_200728018.jpg	21	237
1208	2		tutorial_manual-10001208	tutorial_manual-20001208		68dc7d6b0c7fff40_draw_200717012.jpg,10fe41ae9e86efd3_draw_200717013.jpg,093429f14bc1e69b_draw_200717011.jpg	21	232
1209	2		tutorial_manual-10001209	tutorial_manual-20001209		818b6f2c4c7d8171_draw_210812007.jpg	21	0
1210	2		tutorial_manual-10001210	tutorial_manual-20001210		71d10e9207223941_draw_200803007.jpg	21	228
1300	1	1301,1302,1303,1304,1305,1306,1307	tutorial_manual-10001300	tutorial_manual-20001300	manual_factory		0	0
1301	2		tutorial_manual-10001301	tutorial_manual-20001301		f90dc3183d49d4ac_draw_200716015.jpg,af62fa533e41a940_draw_200716018.jpg,1177081657be302e_draw_200716016.jpg,3a3a7d6da885b596_draw_200716017.jpg	0	25
1302	2		tutorial_manual-10001302	tutorial_manual-20001302		22d56aebf7ba95d3_draw_200716023.jpg,9cc48ebf07c1acdd_draw_200716024.jpg,ba8450c6c95a5021_draw_210812003.jpg	0	5
1303	2		tutorial_manual-10001303	tutorial_manual-20001303		9e7b7c1fbcaf301e_draw_200728009.jpg,36fc7a4ddd10d982_draw_200728010.jpg	21	235
1304	2		tutorial_manual-10001304	tutorial_manual-20001304		8aabb07e078f2848_draw_200716026.jpg,cd2ca4fa4f3e6c91_draw_210812006.jpg	0	7
1305	2		tutorial_manual-10001305	tutorial_manual-20001305		3618b4a18b01937e_draw_200728011.jpg,a12e60fc34f71510_draw_200728012.jpg	21	236
1306	2		tutorial_manual-10001306	tutorial_manual-20001306		6185b33e82d28643_draw_210812002.jpg	0	63
1307	2		tutorial_manual-10001307	tutorial_manual-20001307		8a39d7f9e206fd9c_draw_200717103.jpg,5b7633fd0b9abfa5_draw_200717105.jpg,36d612cfeb7f2a3d_draw_200717104.jpg,d66fa647abd6043e_draw_200803006.jpg	2	21
1400	1	1401,1402,1403,1404,1405,1406	tutorial_manual-10001400	tutorial_manual-20001400	manual_research		0	0
1401	2		tutorial_manual-10001401	tutorial_manual-20001401		9abc9a6ac5143dd9_draw_200716012.jpg,275cb8c3d8508819_draw_200716013.jpg	0	8
1402	2		tutorial_manual-10001402	tutorial_manual-20001402		8a8f2c769c19868f_draw_210812009.jpg,19ea5d42d25c0ac6_draw_200717107.jpg	2	250
1403	2		tutorial_manual-10001403	tutorial_manual-20001403		f7efb60e6d9f396b_draw_200717111.jpg,54375bc347aabbf8_draw_200717110.jpg	2	54
1404	2		tutorial_manual-10001404	tutorial_manual-20001404		75a80578da5b82fe_draw_200717036.jpg,07fd4c8973b5f755_draw_200717034.jpg,1f6e1a0f8486a083_draw_200717035.jpg	1	144
1405	2		tutorial_manual-10001405	tutorial_manual-20001405		c1236b67ce200863_draw_200717042.jpg,7a58106485c23221_draw_200717043.jpg,fa4f3c38e60febc2_draw_200717044.jpg	1	172
1406	2		tutorial_manual-10001406	tutorial_manual-20001406		f16912e89a330260_draw_200716036.jpg,71e618d898e2913c_draw_210901003.jpg,c139e33b214a7bee_draw_200716037.jpg	10	186
1500	1	1501,1502,1503	tutorial_manual-10001500	tutorial_manual-20001500	manual_social		0	0
1501	2		tutorial_manual-10001501	tutorial_manual-20001501		10cd5528f0232a38_draw_200716044.jpg,1dcc3610daa767ac_draw_200716043.jpg,e2dfccd50c90fc51_draw_200716042.jpg	0	136
1502	2		tutorial_manual-10001502	tutorial_manual-20001502		f805c27966ec0f6c_draw_200716040.jpg,9476eb334b4b04a8_draw_200716039.jpg,fe822304dd0f4b8d_draw_200716041.jpg	0	0
1503	2		tutorial_manual-10001503	tutorial_manual-20001503		a8176726da086f31_draw_200717070.jpg,7f6e35036f0c0e4e_draw_200717071.jpg,01d0c454726a7a32_draw_200717069.jpg,a0ae19a1c98cf344_draw_200717072.jpg	0	0
1600	1	1601,1602,1603,1604	tutorial_manual-10001600	tutorial_manual-20001600	manual_uniform		20	0
1601	2		tutorial_manual-10001601	tutorial_manual-20001601		88d053e2bd4a47cc_draw_200716055.jpg	20	210
1602	2		tutorial_manual-10001602	tutorial_manual-20001602		98d1a39c0104c58a_draw_200716052.jpg	20	210
1603	2		tutorial_manual-10001603	tutorial_manual-20001603		663fef5241e64944_draw_200716053.jpg	20	209
1604	2		tutorial_manual-10001604	tutorial_manual-20001604		950e1841087010e4_draw_200716054.jpg	20	0
1700	1	1701,1702,1703	tutorial_manual-10001700	tutorial_manual-20001700	manual_explore		17	0
1701	2		tutorial_manual-10001701	tutorial_manual-20001701		3302903239e24b4b_draw_210812008.jpg,9170032f298af5bf_draw_200716048.jpg,29d30f5a9e898dfa_draw_200716046.jpg	17	217
1702	2		tutorial_manual-10001702	tutorial_manual-20001702		5dc432c92148cd40_draw_200716051.jpg,8f6191ff4e155f5a_draw_200716049.jpg,a429b4b0db74a699_draw_200716050.jpg	17	0
1703	2		tutorial_manual-10001703	tutorial_manual-20001703		50640d8658ea5742_draw_210812004.jpg	17	0
1800	1	1801,1802	tutorial_manual-10001800	tutorial_manual-20001800	manual_fetter		22	0
1801	2		tutorial_manual-10001801	tutorial_manual-20001801		03ed69df8550c74e_draw_200728005.jpg,487d24cadfae90f3_draw_200728006.jpg,62656ab0e8c37394_draw_200728007.jpg	22	247
1802	2		tutorial_manual-10001802	tutorial_manual-20001802		f05a2efd80f89327_draw_200728001.jpg,00da279e9beb1234_draw_200728002.jpg,99f7b8ef85d381b2_draw_220720009.jpg,eb4d82db61af2f22_draw_220720006.jpg,bdf15afdc2703841_draw_220720007.jpg,85dac29e7ae2bbed_draw_220720008.jpg	22	0
1900	1	1901,1902,1903,1904,1905,1906,1907,1908,1909,1910	tutorial_manual-10001900	tutorial_manual-20001900	manual_chess		26	0
1901	2		tutorial_manual-10001901	tutorial_manual-20001901		d4f7d2f1a9a0da6d_draw_210428028.jpg,45505ee39b556dd6_draw_210428029.jpg,59139009384b9661_draw_210428030.jpg,fe2763b34afcc02d_draw_210428031.jpg	26	0
