id,type,sort,item_ids,gem,mp,ammo,mre,part,bp_pay,skin,gift,gemprice,original_price,pointprice,if_cheap,quota,giftbag_name,event_code,icon,daily_quota,tips,discount,sale_starttime,sale_endtime,label,prize_id,pay_type,itemprice,on_sale_days,price_up,classification_id,description,increasing_price
121,8,0,3-25|1-25,0,0,0,0,0,0,0,,1888,2750,0,0,2001,mall-10000121,dailyGiftbag,Bumdle_red,1,,1,0,0,0,0,0,0,0,0,3002,,
122,8,0,4-5,0,500,1000,500,200,0,0,,198,562,0,0,2001,mall-10000122,dailyGiftbag,Bumdle_black,1,,1,0,0,0,0,0,0,0,0,3002,,
123,8,0,7-2,0,0,0,0,0,0,0,,998,1160,0,0,2001,mall-10000123,dailyGiftbag,Bumdle_ring,1,,1,0,0,0,0,0,0,0,0,3002,,
124,8,0,1-1|3-1,0,400,400,400,200,0,0,,158,326,0,0,2001,mall-10000124,dailyGiftbag,Bumdle_guoqing,10,,1,0,0,0,0,0,0,0,0,3002,,
125,8,0,4-5,0,500,1000,1000,0,0,0,,198,550,0,0,2001,mall-10000125,dailyGiftbag,Bumdle_brown,1,,1,0,0,0,0,0,0,0,0,3002,,
126,8,0,1-1|3-1,0,400,400,400,200,0,0,,158,326,0,0,2001,mall-10000126,dailyGiftbag,Bumdle_red,10,,1,0,0,0,0,0,0,0,0,3002,,
127,8,0,1-5|3-5|4-5|8-3,0,0,0,0,0,0,0,,888,1550,0,0,2001,mall-10000127,dailyGiftbag,Bumdle_indigo,1,,1,0,0,0,0,0,0,0,0,3002,,
128,8,51,41-20,0,0,0,0,0,0,0,1-1,388,0,0,0,2001,mall-10000128,dailyGiftbag,Bumdle_halloween,0,,1,0,0,0,0,0,0,0,0,3003,,
129,8,52,41-30,0,0,0,0,0,0,0,4-1,588,0,0,0,2001,mall-10000129,dailyGiftbag,Bumdle_halloween,0,,1,0,0,0,0,0,0,0,0,3003,,
130,8,53,41-50,0,0,0,0,0,0,0,8-1,988,0,0,0,2001,mall-10000130,dailyGiftbag,Bumdle_halloween,0,,1,0,0,0,0,0,0,0,0,3003,,
131,8,0,3-10|41-500,0,0,0,0,0,0,0,,2888,4500,0,0,2001,mall-10000131,dailyGiftbag,Bumdle_double11,1,,1,0,0,0,0,0,0,0,0,3002,,
132,8,0,7-2,0,0,0,0,0,0,0,,998,1160,0,0,2001,mall-10000132,dailyGiftbag,Bumdle_ring,5,,1,0,0,0,0,0,0,0,0,3002,,
133,8,0,4-5,0,500,1000,500,200,0,0,,198,562,0,0,2001,mall-10000133,dailyGiftbag,Bumdle_purple,1,,1,0,0,0,0,0,0,0,0,3002,,
134,8,0,1-10|3-10|7-1|41-100,0,0,0,0,0,0,0,,1480,2480,0,0,2001,mall-10000134,dailyGiftbag,Bumdle_thanksgiving,0,,1,0,0,0,0,0,0,0,0,3002,,
135,8,0,,0,4000,4000,4000,4000,0,0,,1988,2880,0,0,2001,mall-10000135,dailyGiftbag,Bumdle_blue,1,,1,0,0,0,0,0,0,0,0,3002,,
136,8,0,1-25|3-25,0,0,0,0,0,0,0,,1888,2750,0,0,2001,mall-10000136,dailyGiftbag,Bumdle_ruby,1,,1,0,0,0,0,0,0,0,0,3002,,
137,8,0,1-1,0,1000,1000,1000,500,0,0,,288,600,0,0,2001,mall-10000137,dailyGiftbag,Bumdle_white,1,,1,0,0,0,0,0,0,0,0,3002,,
138,8,48,41-20,0,0,0,0,0,0,0,303-1,588,0,0,0,2001,mall-10000138,dailyGiftbag,Bumdle_Christmas,0,,1,0,0,0,0,0,0,0,0,3003,,
139,8,49,41-30,0,0,0,0,0,0,0,302-1,988,0,0,0,2001,mall-10000139,dailyGiftbag,Bumdle_Christmas,0,,1,0,0,0,0,0,0,0,0,3003,,
140,8,50,41-50,0,0,0,0,0,0,0,308-1,1488,0,0,0,2001,mall-10000140,dailyGiftbag,Bumdle_Christmas,0,,1,0,0,0,0,0,0,0,0,3003,,
141,8,0,7-2|41-100,0,0,0,0,0,0,0,,1588,1960,0,0,2001,mall-10000141,dailyGiftbag,Bumdle_newyear,0,,1,0,0,0,0,0,0,0,0,3002,,
142,8,0,1-2|41-20,0,0,0,0,0,0,0,,188,280,0,0,2001,mall-10000142,dailyGiftbag,Bumdle_black,1,,1,0,0,0,0,0,0,0,0,3002,,
143,8,0,,0,10000,10000,10000,10000,0,0,,3888,7200,0,0,2001,mall-10000143,dailyGiftbag,Bumdle_yellow,10,,1,0,0,0,0,0,0,0,0,3002,,
144,8,0,1-40|3-20,0,0,0,0,0,0,0,,2288,3400,0,0,2001,mall-10000144,dailyGiftbag,Bumdle_purple,10,,1,0,0,0,0,0,0,0,0,3002,,
145,8,47,7-1|41-100,0,0,0,0,0,0,0,406-1,2588,0,0,0,2001,mall-10000145,dailyGiftbag,Bumdle_Spring,0,,1,0,0,0,0,0,0,0,0,3003,,
146,8,0,1-50|3-10,0,6000,2000,6000,4000,0,0,,2888,6620,0,0,2001,mall-10000146,dailyGiftbag,Bumdle_Spring,50,,1,0,0,0,0,0,0,0,0,3002,,
147,8,0,1-5|41-20,0,0,0,0,0,0,0,,288,460,0,0,2001,mall-10000147,dailyGiftbag,Bumdle_red,1,,1,0,0,0,0,0,0,0,0,3002,,
148,8,0,7-2,0,0,0,0,0,0,0,,998,1160,0,0,2010,mall-10000148,dailyGiftbag,Bumdle_Valentine,0,,1,0,0,0,0,0,0,0,0,3002,,
149,8,0,44-150|9-20,0,0,0,0,0,0,0,,248,0,0,0,2001,mall-10000149,dailyGiftbag,Bumdle_black,2,,1,0,0,0,0,0,0,0,0,3002,,
150,8,0,1-10|3-10,0,4000,4000,4000,2000,0,0,,1588,3260,0,0,2001,mall-10000150,dailyGiftbag,Bumdle_red,50,,1,0,0,0,0,0,0,0,0,3002,,
151,8,46,7-1|41-50,0,0,0,0,0,0,0,605-1,1888,0,0,0,2001,mall-10000151,dailyGiftbag,Bumdle_whiteValentine,0,,1,0,0,0,0,0,0,0,0,3003,,
152,8,0,4-10,0,0,10000,10000,0,0,0,,1288,2900,0,0,2001,mall-10000152,dailyGiftbag,Bumdle_indigo,5,,1,0,0,0,0,0,0,0,0,3002,,
153,8,0,1-1|44-100,0,0,0,0,0,0,0,,158,0,0,0,2001,mall-10000153,dailyGiftbag,Bumdle_orange,2,,1,0,0,0,0,0,0,0,0,3002,,
154,8,0,1-50|3-10,0,6000,2000,6000,4000,0,0,,2888,6620,0,0,2001,mall-10000154,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
155,8,0,7-1|41-200,0,0,0,0,0,0,0,,1580,2180,0,0,2010,mall-10000155,dailyGiftbag,Bumdle_easter,0,,1,0,0,0,0,0,0,0,0,3002,,
156,8,0,44-200|41-10,0,0,0,0,0,0,0,,198,0,0,0,2001,mall-10000156,dailyGiftbag,Bumdle_yellow,1,,1,0,0,0,0,0,0,0,0,3002,,
157,8,0,1-10|3-10,0,6000,6000,1000,4000,0,0,,1980,4100,0,0,2001,mall-10000157,dailyGiftbag,Bumdle_blue,10,,1,0,0,0,0,0,0,0,0,3002,,
158,8,0,1-10|3-10,0,1000,4000,4000,2000,0,0,,1380,2900,0,0,2001,mall-10000158,dailyGiftbag,Bumdle_indigo,10,,1,0,0,0,0,0,0,0,0,3002,,
159,8,45,7-1|41-100,0,0,0,0,0,0,0,807-1,2588,0,0,0,2001,mall-10000159,dailyGiftbag,Bumdle_1yearpackage,0,,1,0,0,0,0,0,0,0,0,3003,,
160,8,44,7-1|41-50,0,0,0,0,0,0,0,803-1,1888,0,0,0,2001,mall-10000160,dailyGiftbag,Bumdle_1yearpackage,0,,1,0,0,0,0,0,0,0,0,3003,,
161,8,43,7-1,0,0,0,0,0,0,0,801-1,1288,0,0,0,2001,mall-10000161,dailyGiftbag,Bumdle_1yearpackage,0,,1,0,0,0,0,0,0,0,0,3003,,
162,8,0,4-1,0,0,1000,1000,0,0,0,,128,290,0,0,2001,mall-10000162,dailyGiftbag,Bumdle_indigo,10,,1,0,0,0,0,0,0,0,0,3002,,
163,8,0,1-50|3-10,0,6000,2000,6000,4000,0,0,,2888,6620,0,0,2001,mall-10000163,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
164,8,0,2-5|9-20,0,0,0,0,0,0,0,,188,0,0,0,2001,mall-10000164,dailyGiftbag,Bumdle_indigo,5,,1,0,0,0,0,0,0,0,0,3002,,
165,8,0,4-1,0,0,1000,1000,0,0,0,,128,290,0,0,2001,mall-10000165,dailyGiftbag,Bumdle_indigo,10,,1,0,0,0,0,0,0,0,0,3002,,
166,8,0,2-10|3-10,0,1500,1500,1500,1500,0,0,,899,1880,0,0,2001,mall-10000166,dailyGiftbag,Bumdle_orange,50,,1,0,0,0,0,0,0,0,0,3002,,
167,8,0,44-150|9-20,0,0,0,0,0,0,0,,248,0,0,0,2001,mall-10000167,dailyGiftbag,Bumdle_blue,1,,1,0,0,0,0,0,0,0,0,3002,,
168,8,0,1-50|3-10,0,6000,2000,6000,4000,0,0,,2888,6620,0,0,2001,mall-10000168,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
169,8,0,,0,0,2000,2000,0,0,0,,218,480,0,0,2001,mall-10000169,dailyGiftbag,Bumdle_indigo,10,,1,0,0,0,0,0,0,0,0,3002,,
170,8,41,7-1|41-100,0,0,0,0,0,0,0,1102-1,2468,0,0,0,2001,mall-10000170,dailyGiftbag,Bumdle_black,0,,1,0,0,0,0,0,0,0,0,3003,,
171,8,40,41-100,0,0,0,0,0,0,0,1108-1,1888,0,0,0,2001,mall-10000171,dailyGiftbag,Bumdle_black,0,,1,0,0,0,0,0,0,0,0,3003,,
172,8,42,,0,0,0,0,0,0,0,1101-1,1388,0,0,0,2001,mall-10000172,dailyGiftbag,Bumdle_black,0,,1,0,0,0,0,0,0,0,0,3003,,
201,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10000201,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
202,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10000202,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
203,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10000203,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
204,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10000204,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
205,8,0,,0,0,0,0,0,0,0,,580,0,0,0,2001,mall-10000205,dailyGiftbag,Bumdle_purple,50,,1,0,0,0,83,0,0,0,0,3002,,
206,8,0,,0,0,0,0,0,0,0,,168,0,0,0,2001,mall-10000206,dailyGiftbag,Bumdle_orange,1,,1,0,0,0,84,0,0,0,0,3002,,
207,8,0,44-150|9-20,0,0,0,0,0,0,0,,248,0,0,0,2001,mall-10000207,dailyGiftbag,Bumdle_blue,1,,1,0,0,0,0,0,0,0,0,3002,,
208,8,0,1-10|3-10,0,6000,6000,4000,4000,0,0,,1980,4460,0,0,2001,mall-10000208,dailyGiftbag,Bumdle_black,50,,1,0,0,0,0,0,0,0,0,3002,,
209,8,0,7-2|41-100,0,7777,7777,7777,7777,0,0,,2777,7559,0,0,2001,mall-10000209,dailyGiftbag,Bumdle_Valentine,0,,1,0,0,0,0,0,0,0,0,3002,,
210,8,0,,0,0,0,0,0,0,0,,180,0,0,0,2001,mall-10000210,dailyGiftbag,Bumdle_red,1,,1,0,0,0,85,0,0,0,0,3002,,
211,8,0,4-1,0,0,1000,1000,0,0,0,,138,290,0,0,2001,mall-10000211,dailyGiftbag,Bumdle_indigo,10,,1,0,0,0,0,0,0,0,0,3002,,
212,8,0,1-10|3-10,0,0,0,0,0,0,0,,480,860,0,0,2001,mall-10000212,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
213,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10000213,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
214,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10000214,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
215,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10000215,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
216,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10000216,dailyGiftbag,Bumdle_ruby,50,,1,0,0,0,0,0,0,0,0,3002,,
217,8,0,,0,0,0,0,0,0,0,,380,0,0,0,2001,mall-10000217,dailyGiftbag,Bumdle_purple,50,,1,0,0,0,87,0,0,0,0,3002,,
218,8,0,,0,0,0,0,0,0,0,,168,0,0,0,2001,mall-10000218,dailyGiftbag,Bumdle_red,1,,1,0,0,0,88,0,0,0,0,3002,,
219,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10000219,dailyGiftbag,Bumdle_guoqing,50,,1,0,0,0,0,0,0,0,0,3002,,
220,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10000220,dailyGiftbag,Bumdle_guoqing,50,,1,0,0,0,0,0,0,0,0,3002,,
221,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10000221,dailyGiftbag,Bumdle_guoqing,50,,1,0,0,0,0,0,0,0,0,3002,,
222,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10000222,dailyGiftbag,Bumdle_guoqing,50,,1,0,0,0,0,0,0,0,0,3002,,
223,8,0,,0,0,0,0,0,0,0,,380,0,0,0,2001,mall-10000223,dailyGiftbag,Bumdle_bline,50,,1,0,0,0,89,0,0,0,0,3002,,
224,8,77,7-1|41-100,0,0,0,0,0,0,0,1403-1,2588,0,0,0,2001,mall-10000224,dailyGiftbag,Bumdle_halloween2017,0,,1,0,0,0,0,0,0,0,0,3003,,
225,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,mall-10000225,dailyGiftbag,Bumdle_orange,1,,1,0,0,0,97,0,0,0,0,3002,,
226,8,0,13-1|41-500,0,0,0,0,0,0,0,,1999,0,0,0,2001,mall-10000226,dailyGiftbag,Bumdle_double112017,1,,1,0,0,0,0,0,0,0,0,3002,,
227,8,0,7-2,0,0,0,0,0,0,0,,998,0,0,0,2001,mall-10000227,dailyGiftbag,Bumdle_Valentine,5,,1,0,0,0,0,0,0,0,0,3002,,
228,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000228,dailyGiftbag,profilePic_Theresa_origin,0,,1,0,0,0,114,1,100005-120,0,0,1004,,
229,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000229,dailyGiftbag,profilePic_Seele_origin,0,,1,0,0,0,115,1,100005-120,0,0,1004,,
230,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2003,mall-10000230,dailyGiftbag,profilePic_Kaguya_origin,0,,1,0,0,0,116,1,100005-80,0,0,1004,,
231,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2003,mall-10000231,dailyGiftbag,profilePic_Chloe_origin,0,,1,0,0,0,117,1,100005-80,0,0,1004,,
232,8,2,,0,0,0,0,0,0,0,508-1,0,0,0,0,2001,mall-10000232,dailyGiftbag,profilePic_Seele_GGSD,0,,1,0,0,0,0,1,100005-120,0,0,1004,,
233,8,6,1194-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000233,dailyGiftbag,Bumdle_purple,0,,1,0,0,0,0,1,100005-15,0,0,1004,,
234,8,6,1195-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000234,dailyGiftbag,Bumdle_orange,0,,1,0,0,0,0,1,100005-15,0,0,1004,,
235,8,6,1196-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000235,dailyGiftbag,Bumdle_blue,0,,1,0,0,0,0,1,100005-15,0,0,1004,,
236,8,6,1197-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000236,dailyGiftbag,Bumdle_black,0,,1,0,0,0,0,1,100005-15,0,0,1004,,
237,8,6,1198-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000237,dailyGiftbag,Bumdle_yellow,0,,1,0,0,0,0,1,100005-15,0,0,1004,,
238,8,6,1199-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000238,dailyGiftbag,Bumdle_white,0,,1,0,0,0,0,1,100005-15,0,0,1004,,
239,8,5,1200-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000239,dailyGiftbag,card_souvenir1_GGSD,0,,1,0,0,0,0,1,100005-20,0,0,1004,,
240,8,5,1202-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000240,dailyGiftbag,card_souvenir3_GGSD,0,,1,0,0,0,0,1,100005-20,0,0,1004,,
241,8,7,,0,0,0,0,0,0,0,100004-1,0,0,0,0,2060,mall-10000241,dailyGiftbag,gift_item_destiny,0,,1,0,0,0,0,1,100005-2,0,0,1004,,
242,8,7,,0,0,0,0,0,0,0,200002-1,0,0,0,0,2060,mall-10000242,dailyGiftbag,gift_item_brightsong,0,,1,0,0,0,0,1,100005-2,0,0,1004,,
243,8,0,,0,0,0,0,0,0,0,506-1,1288,0,0,0,2001,mall-10000243,dailyGiftbag,Bumdle_package,0,,1,0,0,0,0,0,0,0,0,3003,,
244,8,0,,0,0,0,0,0,0,0,507-1,1288,0,0,0,2001,mall-10000244,dailyGiftbag,Bumdle_package,0,,1,0,0,0,0,0,0,0,0,3003,,
245,8,1,7-1,0,0,0,0,0,0,0,1502-1,1988,0,0,0,2001,mall-10000245,dailyGiftbag,Bumdle_black,0,,1,0,0,0,0,0,0,0,0,3003,,
246,8,2,7-1,0,0,0,0,0,0,0,1505-1,1588,0,0,0,2001,mall-10000246,dailyGiftbag,Bumdle_black,0,,1,0,0,0,0,0,0,0,0,3003,,
247,8,0,,0,0,0,0,0,0,0,,158,0,0,0,2001,mall-10000247,dailyGiftbag,Bumdle_navy,1,,1,0,0,0,121,0,0,0,0,3002,,
248,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,mall-10000248,dailyGiftbag,Bumdle_blue,50,,1,0,0,0,0,0,0,0,0,3002,,
249,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,mall-10000249,dailyGiftbag,Bumdle_blue,50,,1,0,0,0,0,0,0,0,0,3002,,
250,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,mall-10000250,dailyGiftbag,Bumdle_blue,50,,1,0,0,0,0,0,0,0,0,3002,,
251,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,mall-10000251,dailyGiftbag,Bumdle_blue,50,,1,0,0,0,0,0,0,0,0,3002,,
252,8,0,1-10|3-10,0,0,0,0,0,0,0,,430,860,0,0,2001,mall-10000252,dailyGiftbag,Bumdle_brown,50,,1,0,0,0,0,0,0,0,0,3002,,
253,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000253,dailyGiftbag,profilePic_kalina_2017Christmas,0,,1,0,0,0,128,1,100006-150,0,0,1004,,
254,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000254,dailyGiftbag,xmas2017SP_sofa_icon,0,,1,0,0,0,122,1,100006-100,0,0,1004,,
255,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000255,dailyGiftbag,2016xmas_02,0,,1,0,0,0,123,1,100006-100,0,0,1004,,
256,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000256,dailyGiftbag,人形装备_战术核芯片_阿梅利,0,,1,0,0,0,124,1,100006-100,0,0,1004,,
257,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000257,dailyGiftbag,弹匣_状态弹_空尖弹_S,0,,1,0,0,0,125,1,100006-80,0,0,1004,,
258,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000258,dailyGiftbag,人形装备_伪装披风_N3_S,0,,1,0,0,0,126,1,100006-80,0,0,1004,,
259,8,4,1213-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000259,dailyGiftbag,rfbbg_icon,0,,1,0,0,0,0,1,100006-80,0,0,1004,,
260,8,5,1226-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000260,dailyGiftbag,card_bonus5_xmas,0,,1,0,0,0,0,1,100006-50,0,0,1004,,
261,8,6,1222-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000261,dailyGiftbag,profilePic_bonus1_xmas2,0,,1,0,0,0,0,1,100006-35,0,0,1004,,
262,8,6,1223-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000262,dailyGiftbag,profilePic_bonus2_xmas2,0,,1,0,0,0,0,1,100006-35,0,0,1004,,
263,8,6,1224-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000263,dailyGiftbag,profilePic_bonus3_xmas2,0,,1,0,0,0,0,1,100006-35,0,0,1004,,
264,8,6,1225-1,0,0,0,0,0,0,0,,0,0,0,0,2001,mall-10000264,dailyGiftbag,profilePic_bonus4_xmas2,0,,1,0,0,0,0,1,100006-35,0,0,1004,,
265,8,7,41-1,0,0,0,0,0,0,0,,0,0,0,0,2050,mall-10000265,dailyGiftbag,Furniture_Coin,0,,1,0,0,0,0,1,100006-3,0,0,1004,,
266,8,7,41-1,0,0,0,0,0,0,0,,0,0,0,0,2050,mall-10000266,dailyGiftbag,Furniture_Coin,0,,1,0,0,0,0,1,100006-3,0,0,1004,,
