id,cost_item,cost_num,prize_id,quota,start_time,end_time
47,513,1500,4207,30,2020-04-16 11:00:00,2020-05-14 10:00:00
48,513,1850,4208,10,2020-04-16 11:00:00,2020-05-14 10:00:00
49,513,500,4220,1,2020-04-16 11:00:00,2020-05-14 10:00:00
50,513,250,4210,1,2020-04-16 11:00:00,2020-05-14 10:00:00
51,513,125,4221,1,2020-04-16 11:00:00,2020-05-14 10:00:00
52,513,25,4212,200,2020-04-16 11:00:00,2020-05-14 10:00:00
53,512,800,4222,1,2020-05-14 11:00:00,2020-06-11 10:00:00
54,512,200,4223,1,2020-05-14 11:00:00,2020-06-11 10:00:00
55,512,80,4216,1,2020-05-14 11:00:00,2020-06-11 10:00:00
56,512,80,4224,1,2020-05-14 11:00:00,2020-06-11 10:00:00
57,512,15,4204,20,2020-05-14 11:00:00,2020-06-11 10:00:00
58,512,25,4205,20,2020-05-14 11:00:00,2020-06-11 10:00:00
59,512,50,4206,50,2020-05-14 11:00:00,2020-06-11 10:00:00
60,512,60,4207,30,2020-05-14 11:00:00,2020-06-11 10:00:00
61,512,75,4208,10,2020-05-14 11:00:00,2020-06-11 10:00:00
62,512,20,4225,1,2020-05-14 11:00:00,2020-06-11 10:00:00
63,512,10,4226,1,2020-05-14 11:00:00,2020-06-11 10:00:00
64,512,5,4211,1,2020-05-14 11:00:00,2020-06-11 10:00:00
65,512,1,4212,200,2020-05-14 11:00:00,2020-06-11 10:00:00
66,513,5000,4223,1,2020-05-14 11:00:00,2020-06-11 10:00:00
67,513,2000,4216,1,2020-05-14 11:00:00,2020-06-11 10:00:00
68,513,2000,4224,1,2020-05-14 11:00:00,2020-06-11 10:00:00
69,513,2000,4203,1,2020-05-14 11:00:00,2020-06-11 10:00:00
70,513,375,4204,20,2020-05-14 11:00:00,2020-06-11 10:00:00
71,513,625,4205,20,2020-05-14 11:00:00,2020-06-11 10:00:00
72,513,1250,4206,50,2020-05-14 11:00:00,2020-06-11 10:00:00
73,513,1500,4207,30,2020-05-14 11:00:00,2020-06-11 10:00:00
74,513,1850,4208,10,2020-05-14 11:00:00,2020-06-11 10:00:00
75,513,500,4225,1,2020-05-14 11:00:00,2020-06-11 10:00:00
76,513,250,4226,1,2020-05-14 11:00:00,2020-06-11 10:00:00
77,513,125,4211,1,2020-05-14 11:00:00,2020-06-11 10:00:00
78,513,25,4212,200,2020-05-14 11:00:00,2020-06-11 10:00:00
79,512,800,4227,1,2020-06-11 11:00:00,2020-07-09 10:00:00
80,512,200,4228,1,2020-06-11 11:00:00,2020-07-09 10:00:00
81,512,80,4203,1,2020-06-11 11:00:00,2020-07-09 10:00:00
82,512,80,4229,1,2020-06-11 11:00:00,2020-07-09 10:00:00
83,512,15,4204,20,2020-06-11 11:00:00,2020-07-09 10:00:00
84,512,25,4205,20,2020-06-11 11:00:00,2020-07-09 10:00:00
85,512,50,4206,50,2020-06-11 11:00:00,2020-07-09 10:00:00
86,512,60,4207,30,2020-06-11 11:00:00,2020-07-09 10:00:00
87,512,75,4208,10,2020-06-11 11:00:00,2020-07-09 10:00:00
88,512,20,4230,1,2020-06-11 11:00:00,2020-07-09 10:00:00
89,512,10,4231,1,2020-06-11 11:00:00,2020-07-09 10:00:00
90,512,5,4232,1,2020-06-11 11:00:00,2020-07-09 10:00:00
91,512,1,4212,200,2020-06-11 11:00:00,2020-07-09 10:00:00
92,513,5000,4228,1,2020-06-11 11:00:00,2020-07-09 10:00:00
93,513,2000,4203,1,2020-06-11 11:00:00,2020-07-09 10:00:00
94,513,2000,4229,1,2020-06-11 11:00:00,2020-07-09 10:00:00
95,513,2000,4224,1,2020-06-11 11:00:00,2020-07-09 10:00:00
96,513,375,4204,20,2020-06-11 11:00:00,2020-07-09 10:00:00
97,513,625,4205,20,2020-06-11 11:00:00,2020-07-09 10:00:00
98,513,1250,4206,50,2020-06-11 11:00:00,2020-07-09 10:00:00
99,513,1500,4207,30,2020-06-11 11:00:00,2020-07-09 10:00:00
100,513,1850,4208,10,2020-06-11 11:00:00,2020-07-09 10:00:00
101,513,500,4230,1,2020-06-11 11:00:00,2020-07-09 10:00:00
102,513,250,4231,1,2020-06-11 11:00:00,2020-07-09 10:00:00
103,513,125,4232,1,2020-06-11 11:00:00,2020-07-09 10:00:00
104,513,25,4212,200,2020-06-11 11:00:00,2020-07-09 10:00:00
105,512,800,4233,1,2020-07-09 11:00:00,2020-08-06 10:00:00
106,512,200,4234,1,2020-07-09 11:00:00,2020-08-06 10:00:00
107,512,80,4224,1,2020-07-09 11:00:00,2020-08-06 10:00:00
108,512,80,4235,1,2020-07-09 11:00:00,2020-08-06 10:00:00
109,512,15,4204,20,2020-07-09 11:00:00,2020-08-06 10:00:00
110,512,25,4205,20,2020-07-09 11:00:00,2020-08-06 10:00:00
111,512,50,4206,50,2020-07-09 11:00:00,2020-08-06 10:00:00
112,512,60,4207,30,2020-07-09 11:00:00,2020-08-06 10:00:00
113,512,75,4208,10,2020-07-09 11:00:00,2020-08-06 10:00:00
114,512,20,4236,1,2020-07-09 11:00:00,2020-08-06 10:00:00
115,512,10,4237,1,2020-07-09 11:00:00,2020-08-06 10:00:00
116,512,5,4238,1,2020-07-09 11:00:00,2020-08-06 10:00:00
117,512,1,4212,200,2020-07-09 11:00:00,2020-08-06 10:00:00
118,513,5000,4234,1,2020-07-09 11:00:00,2020-08-06 10:00:00
119,513,2000,4224,1,2020-07-09 11:00:00,2020-08-06 10:00:00
120,513,2000,4235,1,2020-07-09 11:00:00,2020-08-06 10:00:00
121,513,2000,4229,1,2020-07-09 11:00:00,2020-08-06 10:00:00
122,513,375,4204,20,2020-07-09 11:00:00,2020-08-06 10:00:00
123,513,625,4205,20,2020-07-09 11:00:00,2020-08-06 10:00:00
124,513,1250,4206,50,2020-07-09 11:00:00,2020-08-06 10:00:00
125,513,1500,4207,30,2020-07-09 11:00:00,2020-08-06 10:00:00
126,513,1850,4208,10,2020-07-09 11:00:00,2020-08-06 10:00:00
127,513,500,4236,1,2020-07-09 11:00:00,2020-08-06 10:00:00
128,513,250,4237,1,2020-07-09 11:00:00,2020-08-06 10:00:00
129,513,125,4238,1,2020-07-09 11:00:00,2020-08-06 10:00:00
130,513,25,4212,200,2020-07-09 11:00:00,2020-08-06 10:00:00
131,512,800,4239,1,2020-08-06 10:00:00,2020-09-03 10:00:00
132,512,200,4240,1,2020-08-06 10:00:00,2020-09-03 10:00:00
133,512,80,4229,1,2020-08-06 10:00:00,2020-09-03 10:00:00
134,512,80,4241,1,2020-08-06 10:00:00,2020-09-03 10:00:00
135,512,15,4204,20,2020-08-06 10:00:00,2020-09-03 10:00:00
136,512,25,4205,20,2020-08-06 10:00:00,2020-09-03 10:00:00
137,512,50,4206,50,2020-08-06 10:00:00,2020-09-03 10:00:00
138,512,60,4207,30,2020-08-06 10:00:00,2020-09-03 10:00:00
139,512,75,4208,10,2020-08-06 10:00:00,2020-09-03 10:00:00
140,512,20,4242,1,2020-08-06 10:00:00,2020-09-03 10:00:00
141,512,10,4243,1,2020-08-06 10:00:00,2020-09-03 10:00:00
142,512,5,4244,1,2020-08-06 10:00:00,2020-09-03 10:00:00
143,512,1,4212,200,2020-08-06 10:00:00,2020-09-03 10:00:00
144,513,5000,4240,1,2020-08-06 10:00:00,2020-09-03 10:00:00
145,513,2000,4229,1,2020-08-06 10:00:00,2020-09-03 10:00:00
146,513,2000,4241,1,2020-08-06 10:00:00,2020-09-03 10:00:00
147,513,2000,4235,1,2020-08-06 10:00:00,2020-09-03 10:00:00
148,513,375,4204,20,2020-08-06 10:00:00,2020-09-03 10:00:00
149,513,625,4205,20,2020-08-06 10:00:00,2020-09-03 10:00:00
150,513,1250,4206,50,2020-08-06 10:00:00,2020-09-03 10:00:00
151,513,1500,4207,30,2020-08-06 10:00:00,2020-09-03 10:00:00
152,513,1850,4208,10,2020-08-06 10:00:00,2020-09-03 10:00:00
153,513,500,4242,1,2020-08-06 10:00:00,2020-09-03 10:00:00
154,513,250,4243,1,2020-08-06 10:00:00,2020-09-03 10:00:00
155,513,125,4244,1,2020-08-06 10:00:00,2020-09-03 10:00:00
156,513,25,4212,200,2020-08-06 10:00:00,2020-09-03 10:00:00
157,512,800,4245,1,2020-09-03 10:00:00,2020-10-01 10:00:00
158,512,200,4246,1,2020-09-03 10:00:00,2020-10-01 10:00:00
159,512,80,4235,1,2020-09-03 10:00:00,2020-10-01 10:00:00
160,512,80,4247,1,2020-09-03 10:00:00,2020-10-01 10:00:00
161,512,15,4204,20,2020-09-03 10:00:00,2020-10-01 10:00:00
162,512,25,4205,20,2020-09-03 10:00:00,2020-10-01 10:00:00
163,512,50,4206,50,2020-09-03 10:00:00,2020-10-01 10:00:00
164,512,60,4207,30,2020-09-03 10:00:00,2020-10-01 10:00:00
165,512,75,4208,10,2020-09-03 10:00:00,2020-10-01 10:00:00
166,512,20,4248,1,2020-09-03 10:00:00,2020-10-01 10:00:00
167,512,10,4249,1,2020-09-03 10:00:00,2020-10-01 10:00:00
168,512,5,4250,1,2020-09-03 10:00:00,2020-10-01 10:00:00
169,512,1,4212,200,2020-09-03 10:00:00,2020-10-01 10:00:00
170,513,5000,4246,1,2020-09-03 10:00:00,2020-10-01 10:00:00
171,513,2000,4235,1,2020-09-03 10:00:00,2020-10-01 10:00:00
172,513,2000,4247,1,2020-09-03 10:00:00,2020-10-01 10:00:00
173,513,2000,4241,1,2020-09-03 10:00:00,2020-10-01 10:00:00
174,513,375,4204,20,2020-09-03 10:00:00,2020-10-01 10:00:00
175,513,625,4205,20,2020-09-03 10:00:00,2020-10-01 10:00:00
176,513,1250,4206,50,2020-09-03 10:00:00,2020-10-01 10:00:00
177,513,1500,4207,30,2020-09-03 10:00:00,2020-10-01 10:00:00
178,513,1850,4208,10,2020-09-03 10:00:00,2020-10-01 10:00:00
179,513,500,4248,1,2020-09-03 10:00:00,2020-10-01 10:00:00
180,513,250,4249,1,2020-09-03 10:00:00,2020-10-01 10:00:00
181,513,125,4250,1,2020-09-03 10:00:00,2020-10-01 10:00:00
182,513,25,4212,200,2020-09-03 10:00:00,2020-10-01 10:00:00
183,512,800,4251,1,2020-10-01 10:00:01,2020-10-29 10:00:00
184,512,200,4252,1,2020-10-01 10:00:01,2020-10-29 10:00:00
185,512,80,4241,1,2020-10-01 10:00:01,2020-10-29 10:00:00
186,512,80,4215,1,2020-10-01 10:00:01,2020-10-29 10:00:00
187,512,15,4204,20,2020-10-01 10:00:01,2020-10-29 10:00:00
188,512,25,4205,20,2020-10-01 10:00:01,2020-10-29 10:00:00
189,512,50,4206,50,2020-10-01 10:00:01,2020-10-29 10:00:00
190,512,60,4207,30,2020-10-01 10:00:01,2020-10-29 10:00:00
191,512,75,4208,10,2020-10-01 10:00:01,2020-10-29 10:00:00
192,512,20,4253,1,2020-10-01 10:00:01,2020-10-29 10:00:00
193,512,10,4254,1,2020-10-01 10:00:01,2020-10-29 10:00:00
194,512,5,4255,1,2020-10-01 10:00:01,2020-10-29 10:00:00
195,512,1,4212,200,2020-10-01 10:00:01,2020-10-29 10:00:00
196,513,5000,4252,1,2020-10-01 10:00:01,2020-10-29 10:00:00
197,513,2000,4241,1,2020-10-01 10:00:01,2020-10-29 10:00:00
198,513,2000,4215,1,2020-10-01 10:00:01,2020-10-29 10:00:00
199,513,2000,4247,1,2020-10-01 10:00:01,2020-10-29 10:00:00
200,513,375,4204,20,2020-10-01 10:00:01,2020-10-29 10:00:00
201,513,625,4205,20,2020-10-01 10:00:01,2020-10-29 10:00:00
202,513,1250,4206,50,2020-10-01 10:00:01,2020-10-29 10:00:00
203,513,1500,4207,30,2020-10-01 10:00:01,2020-10-29 10:00:00
204,513,1850,4208,10,2020-10-01 10:00:01,2020-10-29 10:00:00
205,513,500,4253,1,2020-10-01 10:00:01,2020-10-29 10:00:00
206,513,250,4254,1,2020-10-01 10:00:01,2020-10-29 10:00:00
207,513,125,4255,1,2020-10-01 10:00:01,2020-10-29 10:00:00
208,513,25,4212,200,2020-10-01 10:00:01,2020-10-29 10:00:00
209,512,800,4256,1,2020-10-29 10:00:00,2020-11-26 10:00:00
210,512,200,4257,1,2020-10-29 10:00:00,2020-11-26 10:00:00
211,512,80,4247,1,2020-10-29 10:00:00,2020-11-26 10:00:00
212,512,80,4219,1,2020-10-29 10:00:00,2020-11-26 10:00:00
213,512,15,4204,20,2020-10-29 10:00:00,2020-11-26 10:00:00
214,512,25,4205,20,2020-10-29 10:00:00,2020-11-26 10:00:00
215,512,50,4206,50,2020-10-29 10:00:00,2020-11-26 10:00:00
216,512,60,4207,30,2020-10-29 10:00:00,2020-11-26 10:00:00
217,512,75,4208,10,2020-10-29 10:00:00,2020-11-26 10:00:00
218,512,20,4258,1,2020-10-29 10:00:00,2020-11-26 10:00:00
219,512,10,4259,1,2020-10-29 10:00:00,2020-11-26 10:00:00
220,512,5,4260,1,2020-10-29 10:00:00,2020-11-26 10:00:00
221,512,1,4212,200,2020-10-29 10:00:00,2020-11-26 10:00:00
222,513,5000,4257,1,2020-10-29 10:00:00,2020-11-26 10:00:00
223,513,2000,4247,1,2020-10-29 10:00:00,2020-11-26 10:00:00
224,513,2000,4219,1,2020-10-29 10:00:00,2020-11-26 10:00:00
225,513,2000,4215,1,2020-10-29 10:00:00,2020-11-26 10:00:00
226,513,375,4204,20,2020-10-29 10:00:00,2020-11-26 10:00:00
227,513,625,4205,20,2020-10-29 10:00:00,2020-11-26 10:00:00
228,513,1250,4206,50,2020-10-29 10:00:00,2020-11-26 10:00:00
229,513,1500,4207,30,2020-10-29 10:00:00,2020-11-26 10:00:00
230,513,1850,4208,10,2020-10-29 10:00:00,2020-11-26 10:00:00
231,513,500,4258,1,2020-10-29 10:00:00,2020-11-26 10:00:00
232,513,250,4259,1,2020-10-29 10:00:00,2020-11-26 10:00:00
233,513,125,4260,1,2020-10-29 10:00:00,2020-11-26 10:00:00
234,513,25,4212,200,2020-10-29 10:00:00,2020-11-26 10:00:00
235,512,800,4261,1,2020-11-26 10:00:00,2020-12-24 10:00:00
236,512,200,4262,1,2020-11-26 10:00:00,2020-12-24 10:00:00
237,512,80,4215,1,2020-11-26 10:00:00,2020-12-24 10:00:00
238,512,80,4219,1,2020-11-26 10:00:00,2020-12-24 10:00:00
239,512,15,4204,20,2020-11-26 10:00:00,2020-12-24 10:00:00
240,512,25,4205,20,2020-11-26 10:00:00,2020-12-24 10:00:00
241,512,50,4206,50,2020-11-26 10:00:00,2020-12-24 10:00:00
242,512,60,4207,30,2020-11-26 10:00:00,2020-12-24 10:00:00
243,512,75,4208,10,2020-11-26 10:00:00,2020-12-24 10:00:00
244,512,20,4265,1,2020-11-26 10:00:00,2020-12-24 10:00:00
245,512,10,4263,1,2020-11-26 10:00:00,2020-12-24 10:00:00
246,512,5,4264,1,2020-11-26 10:00:00,2020-12-24 10:00:00
247,512,1,4212,200,2020-11-26 10:00:00,2020-12-24 10:00:00
248,513,5000,4262,1,2020-11-26 10:00:00,2020-12-24 10:00:00
249,513,2000,4215,1,2020-11-26 10:00:00,2020-12-24 10:00:00
250,513,2000,4219,1,2020-11-26 10:00:00,2020-12-24 10:00:00
251,513,2000,4216,1,2020-11-26 10:00:00,2020-12-24 10:00:00
252,513,375,4204,20,2020-11-26 10:00:00,2020-12-24 10:00:00
253,513,625,4205,20,2020-11-26 10:00:00,2020-12-24 10:00:00
254,513,1250,4206,50,2020-11-26 10:00:00,2020-12-24 10:00:00
255,513,1500,4207,30,2020-11-26 10:00:00,2020-12-24 10:00:00
256,513,1850,4208,10,2020-11-26 10:00:00,2020-12-24 10:00:00
257,513,500,4265,1,2020-11-26 10:00:00,2020-12-24 10:00:00
258,513,250,4263,1,2020-11-26 10:00:00,2020-12-24 10:00:00
259,513,125,4264,1,2020-11-26 10:00:00,2020-12-24 10:00:00
260,513,25,4212,200,2020-11-26 10:00:00,2020-12-24 10:00:00
261,512,800,4266,1,2020-12-24 10:00:00,2021-01-21 10:00:00
262,512,200,4267,1,2020-12-24 10:00:00,2021-01-21 10:00:00
263,512,80,4219,1,2020-12-24 10:00:00,2021-01-21 10:00:00
264,512,80,4216,1,2020-12-24 10:00:00,2021-01-21 10:00:00
265,512,15,4204,20,2020-12-24 10:00:00,2021-01-21 10:00:00
266,512,25,4205,20,2020-12-24 10:00:00,2021-01-21 10:00:00
267,512,50,4206,50,2020-12-24 10:00:00,2021-01-21 10:00:00
268,512,60,4207,30,2020-12-24 10:00:00,2021-01-21 10:00:00
269,512,75,4208,10,2020-12-24 10:00:00,2021-01-21 10:00:00
270,512,20,4268,1,2020-12-24 10:00:00,2021-01-21 10:00:00
271,512,10,4270,1,2020-12-24 10:00:00,2021-01-21 10:00:00
272,512,5,4269,1,2020-12-24 10:00:00,2021-01-21 10:00:00
273,512,1,4212,200,2020-12-24 10:00:00,2021-01-21 10:00:00
274,513,5000,4267,1,2020-12-24 10:00:00,2021-01-21 10:00:00
275,513,2000,4219,1,2020-12-24 10:00:00,2021-01-21 10:00:00
276,513,2000,4216,1,2020-12-24 10:00:00,2021-01-21 10:00:00
277,513,2000,4271,1,2020-12-24 10:00:00,2021-01-21 10:00:00
278,513,375,4204,20,2020-12-24 10:00:00,2021-01-21 10:00:00
279,513,625,4205,20,2020-12-24 10:00:00,2021-01-21 10:00:00
280,513,1250,4206,50,2020-12-24 10:00:00,2021-01-21 10:00:00
281,513,1500,4207,30,2020-12-24 10:00:00,2021-01-21 10:00:00
282,513,1850,4208,10,2020-12-24 10:00:00,2021-01-21 10:00:00
283,513,500,4268,1,2020-12-24 10:00:00,2021-01-21 10:00:00
284,513,250,4270,1,2020-12-24 10:00:00,2021-01-21 10:00:00
285,513,125,4269,1,2020-12-24 10:00:00,2021-01-21 10:00:00
286,513,25,4212,200,2020-12-24 10:00:00,2021-01-21 10:00:00
287,512,800,4272,1,2021-01-21 10:00:00,2021-02-18 10:00:00
288,512,200,4273,1,2021-01-21 10:00:00,2021-02-18 10:00:00
289,512,80,4216,1,2021-01-21 10:00:00,2021-02-18 10:00:00
290,512,80,4271,1,2021-01-21 10:00:00,2021-02-18 10:00:00
291,512,15,4204,20,2021-01-21 10:00:00,2021-02-18 10:00:00
292,512,25,4205,20,2021-01-21 10:00:00,2021-02-18 10:00:00
293,512,50,4206,50,2021-01-21 10:00:00,2021-02-18 10:00:00
294,512,60,4207,30,2021-01-21 10:00:00,2021-02-18 10:00:00
295,512,75,4208,10,2021-01-21 10:00:00,2021-02-18 10:00:00
296,512,20,4274,1,2021-01-21 10:00:00,2021-02-18 10:00:00
297,512,10,4275,1,2021-01-21 10:00:00,2021-02-18 10:00:00
298,512,5,4276,1,2021-01-21 10:00:00,2021-02-18 10:00:00
299,512,1,4212,200,2021-01-21 10:00:00,2021-02-18 10:00:00
300,513,5000,4273,1,2021-01-21 10:00:00,2021-02-18 10:00:00
301,513,2000,4216,1,2021-01-21 10:00:00,2021-02-18 10:00:00
302,513,2000,4271,1,2021-01-21 10:00:00,2021-02-18 10:00:00
303,513,2000,4203,1,2021-01-21 10:00:00,2021-02-18 10:00:00
304,513,375,4204,20,2021-01-21 10:00:00,2021-02-18 10:00:00
305,513,625,4205,20,2021-01-21 10:00:00,2021-02-18 10:00:00
306,513,1250,4206,50,2021-01-21 10:00:00,2021-02-18 10:00:00
307,513,1500,4207,30,2021-01-21 10:00:00,2021-02-18 10:00:00
308,513,1850,4208,10,2021-01-21 10:00:00,2021-02-18 10:00:00
309,513,500,4274,1,2021-01-21 10:00:00,2021-02-18 10:00:00
310,513,250,4275,1,2021-01-21 10:00:00,2021-02-18 10:00:00
311,513,125,4276,1,2021-01-21 10:00:00,2021-02-18 10:00:00
312,513,25,4212,200,2021-01-21 10:00:00,2021-02-18 10:00:00
313,512,800,4277,1,2021-02-18 10:00:00,2021-03-18 10:00:00
314,512,800,4213,1,2021-02-18 10:00:00,2021-03-18 10:00:00
315,512,200,4278,1,2021-02-18 10:00:00,2021-03-18 10:00:00
316,512,80,4271,1,2021-02-18 10:00:00,2021-03-18 10:00:00
317,512,80,4203,1,2021-02-18 10:00:00,2021-03-18 10:00:00
318,512,15,4204,20,2021-02-18 10:00:00,2021-03-18 10:00:00
319,512,25,4205,20,2021-02-18 10:00:00,2021-03-18 10:00:00
320,512,50,4206,50,2021-02-18 10:00:00,2021-03-18 10:00:00
321,512,60,4207,30,2021-02-18 10:00:00,2021-03-18 10:00:00
322,512,75,4208,10,2021-02-18 10:00:00,2021-03-18 10:00:00
323,512,20,4279,1,2021-02-18 10:00:00,2021-03-18 10:00:00
324,512,10,4281,1,2021-02-18 10:00:00,2021-03-18 10:00:00
325,512,5,4280,1,2021-02-18 10:00:00,2021-03-18 10:00:00
326,512,1,4212,200,2021-02-18 10:00:00,2021-03-18 10:00:00
327,513,5000,4278,1,2021-02-18 10:00:00,2021-03-18 10:00:00
328,513,2000,4271,1,2021-02-18 10:00:00,2021-03-18 10:00:00
329,513,2000,4203,1,2021-02-18 10:00:00,2021-03-18 10:00:00
330,513,2000,4224,1,2021-02-18 10:00:00,2021-03-18 10:00:00
331,513,375,4204,20,2021-02-18 10:00:00,2021-03-18 10:00:00
332,513,625,4205,20,2021-02-18 10:00:00,2021-03-18 10:00:00
333,513,1250,4206,50,2021-02-18 10:00:00,2021-03-18 10:00:00
334,513,1500,4207,30,2021-02-18 10:00:00,2021-03-18 10:00:00
335,513,1850,4208,10,2021-02-18 10:00:00,2021-03-18 10:00:00
336,513,500,4279,1,2021-02-18 10:00:00,2021-03-18 10:00:00
337,513,250,4281,1,2021-02-18 10:00:00,2021-03-18 10:00:00
338,513,125,4280,1,2021-02-18 10:00:00,2021-03-18 10:00:00
339,513,25,4212,200,2021-02-18 10:00:00,2021-03-18 10:00:00
340,512,800,4201,1,2021-03-18 10:00:00,2021-04-15 10:00:00
341,512,200,4278,1,2021-03-18 10:00:00,2021-04-15 10:00:00
342,512,80,4203,1,2021-03-18 10:00:00,2021-04-15 10:00:00
343,512,80,4229,1,2021-03-18 10:00:00,2021-04-15 10:00:00
344,512,15,4204,20,2021-03-18 10:00:00,2021-04-15 10:00:00
345,512,25,4205,20,2021-03-18 10:00:00,2021-04-15 10:00:00
346,512,50,4206,50,2021-03-18 10:00:00,2021-04-15 10:00:00
347,512,60,4207,30,2021-03-18 10:00:00,2021-04-15 10:00:00
348,512,75,4208,10,2021-03-18 10:00:00,2021-04-15 10:00:00
349,512,20,4220,1,2021-03-18 10:00:00,2021-04-15 10:00:00
350,512,10,4282,1,2021-03-18 10:00:00,2021-04-15 10:00:00
351,512,5,4283,1,2021-03-18 10:00:00,2021-04-15 10:00:00
352,512,1,4212,200,2021-03-18 10:00:00,2021-04-15 10:00:00
353,513,5000,4278,1,2021-03-18 10:00:00,2021-04-15 10:00:00
354,513,2000,4203,1,2021-03-18 10:00:00,2021-04-15 10:00:00
355,513,2000,4229,1,2021-03-18 10:00:00,2021-04-15 10:00:00
356,513,2000,4224,1,2021-03-18 10:00:00,2021-04-15 10:00:00
357,513,375,4204,20,2021-03-18 10:00:00,2021-04-15 10:00:00
358,513,625,4205,20,2021-03-18 10:00:00,2021-04-15 10:00:00
359,513,1250,4206,50,2021-03-18 10:00:00,2021-04-15 10:00:00
360,513,1500,4207,30,2021-03-18 10:00:00,2021-04-15 10:00:00
361,513,1850,4208,10,2021-03-18 10:00:00,2021-04-15 10:00:00
362,513,500,4220,1,2021-03-18 10:00:00,2021-04-15 10:00:00
363,513,250,4282,1,2021-03-18 10:00:00,2021-04-15 10:00:00
364,513,125,4283,1,2021-03-18 10:00:00,2021-04-15 10:00:00
365,513,25,4212,200,2021-03-18 10:00:00,2021-04-15 10:00:00
366,512,800,4284,1,2021-04-15 10:00:00,2021-05-13 10:00:00
367,512,800,4222,1,2021-04-15 10:00:00,2021-05-13 10:00:00
368,512,200,4278,1,2021-04-15 10:00:00,2021-05-13 10:00:00
369,512,80,4224,1,2021-04-15 10:00:00,2021-05-13 10:00:00
370,512,80,4235,1,2021-04-15 10:00:00,2021-05-13 10:00:00
371,512,15,4204,20,2021-04-15 10:00:00,2021-05-13 10:00:00
372,512,25,4205,20,2021-04-15 10:00:00,2021-05-13 10:00:00
373,512,50,4206,50,2021-04-15 10:00:00,2021-05-13 10:00:00
374,512,60,4207,30,2021-04-15 10:00:00,2021-05-13 10:00:00
