id,cost_item,cost_num,prize_id,quota,start_time,end_time
224,513,2000,4219,1,2020-11-06 10:10:00,2020-12-04 10:00:00
225,513,2000,4215,1,2020-11-06 10:10:00,2020-12-04 10:00:00
226,513,375,4204,20,2020-11-06 10:10:00,2020-12-04 10:00:00
227,513,625,4205,20,2020-11-06 10:10:00,2020-12-04 10:00:00
228,513,1250,4206,50,2020-11-06 10:10:00,2020-12-04 10:00:00
229,513,1500,4207,30,2020-11-06 10:10:00,2020-12-04 10:00:00
230,513,1850,4208,10,2020-11-06 10:10:00,2020-12-04 10:00:00
231,513,500,4258,1,2020-11-06 10:10:00,2020-12-04 10:00:00
232,513,250,4259,1,2020-11-06 10:10:00,2020-12-04 10:00:00
233,513,125,4260,1,2020-11-06 10:10:00,2020-12-04 10:00:00
234,513,25,4212,200,2020-11-06 10:10:00,2020-12-04 10:00:00
235,512,800,4261,1,2020-12-04 10:10:00,2021-01-01 10:00:00
236,512,200,4262,1,2020-12-04 10:10:00,2021-01-01 10:00:00
237,512,80,4215,1,2020-12-04 10:10:00,2021-01-01 10:00:00
238,512,80,4219,1,2020-12-04 10:10:00,2021-01-01 10:00:00
239,512,15,4204,20,2020-12-04 10:10:00,2021-01-01 10:00:00
240,512,25,4205,20,2020-12-04 10:10:00,2021-01-01 10:00:00
241,512,50,4206,50,2020-12-04 10:10:00,2021-01-01 10:00:00
242,512,60,4207,30,2020-12-04 10:10:00,2021-01-01 10:00:00
243,512,75,4208,10,2020-12-04 10:10:00,2021-01-01 10:00:00
244,512,20,4265,1,2020-12-04 10:10:00,2021-01-01 10:00:00
245,512,10,4263,1,2020-12-04 10:10:00,2021-01-01 10:00:00
246,512,5,4264,1,2020-12-04 10:10:00,2021-01-01 10:00:00
247,512,1,4212,200,2020-12-04 10:10:00,2021-01-01 10:00:00
248,513,5000,4262,1,2020-12-04 10:10:00,2021-01-01 10:00:00
249,513,2000,4215,1,2020-12-04 10:10:00,2021-01-01 10:00:00
250,513,2000,4219,1,2020-12-04 10:10:00,2021-01-01 10:00:00
251,513,2000,4216,1,2020-12-04 10:10:00,2021-01-01 10:00:00
252,513,375,4204,20,2020-12-04 10:10:00,2021-01-01 10:00:00
253,513,625,4205,20,2020-12-04 10:10:00,2021-01-01 10:00:00
254,513,1250,4206,50,2020-12-04 10:10:00,2021-01-01 10:00:00
255,513,1500,4207,30,2020-12-04 10:10:00,2021-01-01 10:00:00
256,513,1850,4208,10,2020-12-04 10:10:00,2021-01-01 10:00:00
257,513,500,4265,1,2020-12-04 10:10:00,2021-01-01 10:00:00
258,513,250,4263,1,2020-12-04 10:10:00,2021-01-01 10:00:00
259,513,125,4264,1,2020-12-04 10:10:00,2021-01-01 10:00:00
260,513,25,4212,200,2020-12-04 10:10:00,2021-01-01 10:00:00
261,512,800,4266,1,2021-01-01 10:10:00,2021-01-29 10:00:00
262,512,200,4267,1,2021-01-01 10:10:00,2021-01-29 10:00:00
263,512,80,4219,1,2021-01-01 10:10:00,2021-01-29 10:00:00
264,512,80,4216,1,2021-01-01 10:10:00,2021-01-29 10:00:00
265,512,15,4204,20,2021-01-01 10:10:00,2021-01-29 10:00:00
266,512,25,4205,20,2021-01-01 10:10:00,2021-01-29 10:00:00
267,512,50,4206,50,2021-01-01 10:10:00,2021-01-29 10:00:00
268,512,60,4207,30,2021-01-01 10:10:00,2021-01-29 10:00:00
269,512,75,4208,10,2021-01-01 10:10:00,2021-01-29 10:00:00
270,512,20,4268,1,2021-01-01 10:10:00,2021-01-29 10:00:00
271,512,10,4270,1,2021-01-01 10:10:00,2021-01-29 10:00:00
272,512,5,4269,1,2021-01-01 10:10:00,2021-01-29 10:00:00
273,512,1,4212,200,2021-01-01 10:10:00,2021-01-29 10:00:00
274,513,5000,4267,1,2021-01-01 10:10:00,2021-01-29 10:00:00
275,513,2000,4219,1,2021-01-01 10:10:00,2021-01-29 10:00:00
276,513,2000,4216,1,2021-01-01 10:10:00,2021-01-29 10:00:00
277,513,2000,4271,1,2021-01-01 10:10:00,2021-01-29 10:00:00
278,513,375,4204,20,2021-01-01 10:10:00,2021-01-29 10:00:00
279,513,625,4205,20,2021-01-01 10:10:00,2021-01-29 10:00:00
280,513,1250,4206,50,2021-01-01 10:10:00,2021-01-29 10:00:00
281,513,1500,4207,30,2021-01-01 10:10:00,2021-01-29 10:00:00
282,513,1850,4208,10,2021-01-01 10:10:00,2021-01-29 10:00:00
283,513,500,4268,1,2021-01-01 10:10:00,2021-01-29 10:00:00
284,513,250,4270,1,2021-01-01 10:10:00,2021-01-29 10:00:00
285,513,125,4269,1,2021-01-01 10:10:00,2021-01-29 10:00:00
286,513,25,4212,200,2021-01-01 10:10:00,2021-01-29 10:00:00
287,512,800,4272,1,2021-01-29 10:10:00,2021-02-26 10:00:00
288,512,200,4273,1,2021-01-29 10:10:00,2021-02-26 10:00:00
289,512,80,4216,1,2021-01-29 10:10:00,2021-02-26 10:00:00
290,512,80,4271,1,2021-01-29 10:10:00,2021-02-26 10:00:00
291,512,15,4204,20,2021-01-29 10:10:00,2021-02-26 10:00:00
292,512,25,4205,20,2021-01-29 10:10:00,2021-02-26 10:00:00
293,512,50,4206,50,2021-01-29 10:10:00,2021-02-26 10:00:00
294,512,60,4207,30,2021-01-29 10:10:00,2021-02-26 10:00:00
295,512,75,4208,10,2021-01-29 10:10:00,2021-02-26 10:00:00
296,512,20,4274,1,2021-01-29 10:10:00,2021-02-26 10:00:00
297,512,10,4275,1,2021-01-29 10:10:00,2021-02-26 10:00:00
298,512,5,4276,1,2021-01-29 10:10:00,2021-02-26 10:00:00
299,512,1,4212,200,2021-01-29 10:10:00,2021-02-26 10:00:00
300,513,5000,4273,1,2021-01-29 10:10:00,2021-02-26 10:00:00
301,513,2000,4216,1,2021-01-29 10:10:00,2021-02-26 10:00:00
302,513,2000,4271,1,2021-01-29 10:10:00,2021-02-26 10:00:00
303,513,2000,4203,1,2021-01-29 10:10:00,2021-02-26 10:00:00
304,513,375,4204,20,2021-01-29 10:10:00,2021-02-26 10:00:00
305,513,625,4205,20,2021-01-29 10:10:00,2021-02-26 10:00:00
306,513,1250,4206,50,2021-01-29 10:10:00,2021-02-26 10:00:00
307,513,1500,4207,30,2021-01-29 10:10:00,2021-02-26 10:00:00
308,513,1850,4208,10,2021-01-29 10:10:00,2021-02-26 10:00:00
309,513,500,4274,1,2021-01-29 10:10:00,2021-02-26 10:00:00
310,513,250,4275,1,2021-01-29 10:10:00,2021-02-26 10:00:00
311,513,125,4276,1,2021-01-29 10:10:00,2021-02-26 10:00:00
312,513,25,4212,200,2021-01-29 10:10:00,2021-02-26 10:00:00
313,512,800,4277,1,2021-02-26 10:00:00,2021-03-26 10:00:00
314,512,800,4213,1,2021-02-26 10:00:00,2021-03-26 10:00:00
315,512,200,4278,1,2021-02-26 10:00:00,2021-03-26 10:00:00
316,512,80,4271,1,2021-02-26 10:00:00,2021-03-26 10:00:00
317,512,80,4203,1,2021-02-26 10:00:00,2021-03-26 10:00:00
318,512,15,4204,20,2021-02-26 10:00:00,2021-03-26 10:00:00
319,512,25,4205,20,2021-02-26 10:00:00,2021-03-26 10:00:00
320,512,50,4206,50,2021-02-26 10:00:00,2021-03-26 10:00:00
321,512,60,4207,30,2021-02-26 10:00:00,2021-03-26 10:00:00
322,512,75,4208,10,2021-02-26 10:00:00,2021-03-26 10:00:00
323,512,20,4279,1,2021-02-26 10:00:00,2021-03-26 10:00:00
324,512,10,4281,1,2021-02-26 10:00:00,2021-03-26 10:00:00
325,512,5,4280,1,2021-02-26 10:00:00,2021-03-26 10:00:00
326,512,1,4212,200,2021-02-26 10:00:00,2021-03-26 10:00:00
327,513,5000,4278,1,2021-02-26 10:00:00,2021-03-26 10:00:00
328,513,2000,4271,1,2021-02-26 10:00:00,2021-03-26 10:00:00
329,513,2000,4203,1,2021-02-26 10:00:00,2021-03-26 10:00:00
330,513,2000,4224,1,2021-02-26 10:00:00,2021-03-26 10:00:00
331,513,375,4204,20,2021-02-26 10:00:00,2021-03-26 10:00:00
332,513,625,4205,20,2021-02-26 10:00:00,2021-03-26 10:00:00
333,513,1250,4206,50,2021-02-26 10:00:00,2021-03-26 10:00:00
334,513,1500,4207,30,2021-02-26 10:00:00,2021-03-26 10:00:00
335,513,1850,4208,10,2021-02-26 10:00:00,2021-03-26 10:00:00
336,513,500,4279,1,2021-02-26 10:00:00,2021-03-26 10:00:00
337,513,250,4281,1,2021-02-26 10:00:00,2021-03-26 10:00:00
338,513,125,4280,1,2021-02-26 10:00:00,2021-03-26 10:00:00
339,513,25,4212,200,2021-02-26 10:00:00,2021-03-26 10:00:00
340,512,800,4201,1,2021-03-26 10:00:00,2021-04-23 10:00:00
341,512,200,4278,1,2021-03-26 10:00:00,2021-04-23 10:00:00
342,512,80,4203,1,2021-03-26 10:00:00,2021-04-23 10:00:00
343,512,80,4229,1,2021-03-26 10:00:00,2021-04-23 10:00:00
344,512,15,4204,20,2021-03-26 10:00:00,2021-04-23 10:00:00
345,512,25,4205,20,2021-03-26 10:00:00,2021-04-23 10:00:00
346,512,50,4206,50,2021-03-26 10:00:00,2021-04-23 10:00:00
347,512,60,4207,30,2021-03-26 10:00:00,2021-04-23 10:00:00
348,512,75,4208,10,2021-03-26 10:00:00,2021-04-23 10:00:00
349,512,20,4220,1,2021-03-26 10:00:00,2021-04-23 10:00:00
350,512,10,4282,1,2021-03-26 10:00:00,2021-04-23 10:00:00
351,512,5,4283,1,2021-03-26 10:00:00,2021-04-23 10:00:00
352,512,1,4212,200,2021-03-26 10:00:00,2021-04-23 10:00:00
353,513,5000,4278,1,2021-03-26 10:00:00,2021-04-23 10:00:00
354,513,2000,4203,1,2021-03-26 10:00:00,2021-04-23 10:00:00
355,513,2000,4229,1,2021-03-26 10:00:00,2021-04-23 10:00:00
356,513,2000,4224,1,2021-03-26 10:00:00,2021-04-23 10:00:00
357,513,375,4204,20,2021-03-26 10:00:00,2021-04-23 10:00:00
358,513,625,4205,20,2021-03-26 10:00:00,2021-04-23 10:00:00
359,513,1250,4206,50,2021-03-26 10:00:00,2021-04-23 10:00:00
360,513,1500,4207,30,2021-03-26 10:00:00,2021-04-23 10:00:00
361,513,1850,4208,10,2021-03-26 10:00:00,2021-04-23 10:00:00
362,513,500,4220,1,2021-03-26 10:00:00,2021-04-23 10:00:00
363,513,250,4282,1,2021-03-26 10:00:00,2021-04-23 10:00:00
364,513,125,4283,1,2021-03-26 10:00:00,2021-04-23 10:00:00
365,513,25,4212,200,2021-03-26 10:00:00,2021-04-23 10:00:00
366,512,800,4284,1,2021-04-16 10:10:00,2021-05-14 10:00:00
367,512,800,4222,1,2021-04-23 10:10:00,2021-05-20 10:00:00
368,512,200,4278,1,2021-04-23 10:10:00,2021-05-20 10:00:00
369,512,80,4224,1,2021-04-23 10:10:00,2021-05-20 10:00:00
370,512,80,4235,1,2021-04-23 10:10:00,2021-05-20 10:00:00
371,512,15,4204,20,2021-04-23 10:10:00,2021-05-20 10:00:00
372,512,25,4205,20,2021-04-23 10:10:00,2021-05-20 10:00:00
373,512,50,4206,50,2021-04-23 10:10:00,2021-05-20 10:00:00
374,512,60,4207,30,2021-04-23 10:10:00,2021-05-20 10:00:00
