id,package_id,content_type,prize_id
221,1056,102,7102
222,1056,102,7103
223,1056,102,7104
224,1056,102,7105
225,1056,102,7106
226,1056,102,7107
227,1056,102,7108
228,1056,102,7109
229,1056,102,7110
230,1056,102,7111
231,1056,102,7112
232,1056,102,7113
233,1056,102,7114
234,1056,102,7115
235,1056,102,7116
236,1056,102,7117
237,1056,102,7118
238,1056,102,7119
239,1056,102,7120
240,1056,102,7121
241,1056,102,7122
242,1056,102,7123
243,1056,102,7124
244,1056,102,7125
245,1056,102,7126
246,1056,102,7127
247,1056,102,7128
248,1056,102,7129
249,1056,102,7130
250,1056,102,7131
251,1056,102,7132
252,1056,102,7133
253,1056,102,7134
254,1056,102,7135
255,1056,102,7136
256,1056,102,7137
257,1056,102,7138
258,1056,102,7139
259,1056,102,7140
260,1056,102,7141
261,1056,102,7142
262,1056,102,7143
263,1056,102,7144
264,1056,102,7145
265,1056,102,7146
266,1056,102,7147
267,1056,102,7148
268,1056,102,7149
269,1056,102,7150
270,1056,102,7151
271,1056,102,7152
272,1056,102,7153
273,1056,102,7154
274,1056,102,7155
275,1056,102,7156
276,1056,102,7157
277,1056,102,7158
278,1056,102,7159
279,1056,102,7160
280,1056,102,7161
281,1056,102,7162
282,1056,102,7163
283,1056,102,7164
284,1056,102,7165
285,1056,102,7166
286,1056,102,7167
287,1056,102,7168
288,1056,102,7169
289,1056,102,7170
290,1056,102,7171
291,1056,102,7172
292,1056,102,7173
293,1056,102,7174
294,1056,102,7175
295,1056,102,7176
296,1056,102,7177
297,1056,102,7178
298,1056,102,7179
299,1056,102,7180
300,1056,102,7181
301,1056,102,7182
302,1056,102,7183
303,1056,102,7184
304,1056,102,7185
305,1056,102,7186
306,1056,102,7187
307,1056,102,7188
308,1056,102,7189
309,1056,102,7190
310,1056,102,7191
311,1056,102,7192
312,1056,102,7193
313,1056,102,7194
314,1056,102,7195
315,1056,102,7196
316,1056,102,7197
317,1056,102,7198
318,1056,102,7199
319,1056,102,7200
320,1056,102,7201
321,1056,102,7202
322,1056,102,7203
323,1056,102,7204
324,1056,102,7205
325,1056,102,7206
326,1056,102,7207
327,1056,102,7208
328,1056,102,7209
329,1056,102,7210
330,1056,102,7211
331,1056,102,7212
332,1056,102,7213
333,1056,102,7214
334,1056,102,7215
335,1056,102,7216
336,1056,102,7217
337,1056,102,7218
338,1056,102,7219
339,1056,102,7220
340,1056,102,7221
341,1056,102,7222
342,1056,102,7223
343,1056,102,7224
344,1056,102,7225
345,1056,102,7226
346,1056,102,7227
347,1056,102,7228
348,1056,102,7229
349,1056,102,7230
350,1056,102,7231
351,1056,102,7232
352,1056,102,7233
353,1056,102,7234
354,1056,102,7235
355,1056,102,7236
356,1056,102,7237
357,1056,102,7238
358,1056,102,7239
359,1056,102,7240
360,1056,102,7241
361,1056,102,7242
362,1056,102,7243
363,1056,102,7244
364,1056,102,7245
365,1056,102,7246
366,1056,102,7247
367,1056,102,7248
368,1056,102,7249
369,1056,102,7250
370,1056,102,7251
371,1056,102,7252
372,1056,102,7253
373,1056,102,7254
374,1056,102,7255
375,1056,102,7256
376,1056,102,7257
377,1056,102,7258
378,1056,102,7259
379,1056,102,7260
380,1056,102,7261
381,1056,102,7262
382,1056,102,7263
383,1056,102,7264
384,1056,102,7265
385,1056,102,7266
386,1056,102,7267
387,1056,102,7268
388,1056,102,7269
389,1056,102,7270
390,1056,102,7271
391,1056,102,7272
392,1056,102,7273
393,1056,102,7274
394,1056,102,7275
395,1056,102,7276
396,1056,102,7277
397,1056,102,7278
398,1056,102,7279
399,1056,102,7280
400,1056,102,7281
401,1056,102,7282
402,1056,102,7283
403,1056,102,7284
404,1056,102,7285
405,1056,102,7286
406,1056,102,7287
407,1056,102,7288
408,1056,102,7289
409,1056,102,7290
410,1056,102,7291
411,1056,102,7292
412,1056,102,7293
413,1056,102,7294
414,1056,102,7295
415,1056,102,7296
416,1056,102,7297
417,1056,102,7298
418,1056,102,7299
419,1056,102,7300
420,1056,102,7301
421,1056,102,7302
422,1056,102,7303
423,1056,102,7304
424,1056,102,7305
425,1056,102,7306
426,1056,102,7307
427,1056,102,7308
428,1056,102,7309
429,1056,102,7310
430,1056,102,7311
431,1056,102,7312
432,1056,102,7313
433,1056,102,7314
434,1056,102,7315
435,1056,102,7316
436,1056,102,7317
437,1056,102,7318
438,1056,102,7319
439,1056,102,7320
440,1056,102,7321
441,1056,102,7322
442,1056,102,7323
443,1056,102,7324
444,1056,102,7325
445,1056,102,7326
446,1056,102,7327
447,1056,102,7328
448,1056,102,7329
449,1056,102,7330
450,1057,102,7331
451,1057,102,7332
452,1057,102,7333
453,1057,102,7334
454,1057,102,7335
455,1057,102,7336
456,1057,102,7337
457,1057,102,7338
458,1057,102,7339
459,1057,102,7340
460,1057,102,7341
461,1057,102,7342
462,1057,102,7343
463,1057,102,7344
464,1057,102,7345
465,1057,102,7346
466,1057,102,7347
467,1057,102,7348
468,1057,102,7349
469,1057,102,7350
470,1057,102,7351
471,1057,102,7352
472,1057,102,7353
473,1057,102,7354
474,1057,102,7355
475,1057,102,7356
476,1057,102,7357
477,1057,102,7358
478,1057,102,7359
479,1057,102,7360
480,1057,102,7361
481,1057,102,7362
482,1057,102,7363
483,1057,102,7364
484,1057,102,7365
485,1057,102,7366
486,1057,102,7367
487,1057,102,7368
488,1057,102,7369
489,1057,102,7370
490,1057,102,7371
491,1057,102,7372
492,1057,102,7373
493,1057,102,7374
494,1057,102,7375
495,1057,102,7376
496,1057,102,7377
497,1057,102,7378
498,1057,102,7379
499,1057,102,7380
500,1057,102,7381
501,1057,102,7382
502,1057,102,7383
503,1057,102,7384
504,1057,102,7385
505,1057,102,7386
506,1057,102,7387
507,1057,102,7388
508,1057,102,7389
509,1057,102,7390
510,1057,102,7391
511,1110,101,140057
512,1110,101,140058
513,1110,101,140059
514,1110,101,140060
515,1110,101,140061
516,1110,101,140062
517,1110,101,140063
518,1110,101,140064
519,1120,101,140065
520,1120,101,140066
521,1120,101,140067
522,1120,101,140068
523,1120,101,140069
524,1120,101,140070
525,1120,101,140071
526,1120,101,140072
527,1183,101,140081
528,1183,101,140082
529,1183,101,140083
530,1183,101,140084
531,1183,101,140077
532,1183,101,140078
533,1183,101,140079
534,1183,101,140080
535,1202,102,7331
536,1202,102,7332
537,1202,102,7333
538,1202,102,7334
539,1202,102,7335
540,1203,102,7336
541,1203,102,7337
542,1203,102,7338
543,1203,102,7339
544,1203,102,7340
545,1203,102,7341
546,1203,102,7342
547,1203,102,7343
548,1203,102,7344
549,1204,102,7345
550,1204,102,7346
551,1204,102,7347
552,1204,102,7348
553,1204,102,7349
554,1204,102,7350
555,1204,102,7351
556,1204,102,7352
557,1204,102,7353
558,1205,102,7354
559,1205,102,7355
560,1205,102,7356
561,1205,102,7357
562,1205,102,7358
563,1205,102,7359
564,1205,102,7360
565,1205,102,7361
566,1205,102,7362
567,1205,102,7363
568,1205,102,7364
569,1205,102,7365
570,1205,102,7366
571,1205,102,7367
572,1206,102,7368
573,1206,102,7369
574,1206,102,7370
575,1206,102,7371
576,1206,102,7372
577,1206,102,7373
578,1206,102,7374
579,1206,102,7375
580,1206,102,7376
581,1206,102,7377
582,1206,102,7378
583,1206,102,7379
584,1206,102,7380
585,1206,102,7381
586,1206,102,7382
587,1206,102,7383
588,1207,102,7384
589,1207,102,7385
590,1207,102,7386
591,1207,102,7387
592,1207,102,7388
593,1207,102,7389
594,1207,102,7390
595,1207,102,7391
596,1207,102,7414
597,1207,102,2058
598,1207,102,7576
599,1207,102,7577
600,1207,102,7578
601,1212,101,140085
602,1212,101,140086
603,1212,101,140087
604,1212,101,140088
605,1212,101,140089
606,1212,101,140090
607,1212,101,140091
608,1212,101,140092
609,1263,101,140093
610,1263,101,140094
611,1263,101,140095
612,1263,101,140096
613,1263,101,140097
614,1263,101,140098
615,1263,101,140099
616,1263,101,140100
625,2044,101,140101
626,2044,101,140102
627,2044,101,140103
628,2044,101,140104
629,2044,101,140105
630,2044,101,140106
631,2044,101,140107
632,2044,101,140108
633,2063,101,140109
634,2063,101,140110
635,2063,101,140111
636,2063,101,140112
637,2063,101,140113
638,2063,101,140114
639,2063,101,140115
640,2063,101,140116
641,2134,101,140117
642,2134,101,140118
643,2134,101,140119
644,2134,101,140120
645,2134,101,140121
646,2134,101,140122
647,2134,101,140123
648,2134,101,140124
1001,2000001,10,200021
1002,2000001,10,200022
1003,2000001,10,200023
1004,2000001,10,200024
1005,2000001,10,200025
1006,2000001,10,200026
1007,2000001,10,200031
1008,2000001,10,200032
1009,2000001,10,200033
1010,2000001,10,200014
1011,2000001,10,200015
1012,2000001,10,200016
1013,2000001,10,200017
1014,2000001,10,200019
1015,2000001,10,200020
1016,2000001,10,200035
1017,2000001,10,200039
1018,2000001,10,200041
2001,2000002,10,200001
2002,2000002,10,200002
2003,2000002,10,200003
2004,2000002,10,200004
2005,2000002,10,200005
2006,2000002,10,200006
2007,2000002,10,200007
2008,2000002,10,200008
2009,2000002,10,200009
2010,2000002,10,200010
2011,2000002,10,200011
2012,2000002,10,200012
2013,2000002,10,200013
2014,2000002,10,200018
2015,2000002,10,200027
2016,2000002,10,200028
2017,2000002,10,200029
2018,2000002,10,200030
2019,2000002,10,200036
2020,2000002,10,200038
2021,2000002,10,200042
2022,2000002,10,200034
2023,2000002,10,200037
2024,2000002,10,200040
3001,2000003,10,200001
3002,2000003,10,200002
3003,2000003,10,200003
3004,2000003,10,200004
3005,2000003,10,200005
3006,2000003,10,200006
3007,2000003,10,200007
3008,2000003,10,200008
3009,2000003,10,200009
3010,2000003,10,200010
3011,2000003,10,200011
3012,2000003,10,200012
3013,2000003,10,200013
3014,2000003,10,200014
3015,2000003,10,200015
3016,2000003,10,200016
3017,2000003,10,200017
3018,2000003,10,200018
3019,2000003,10,200019
3020,2000003,10,200020
3021,2000003,10,200021
3022,2000003,10,200022
3023,2000003,10,200023
3024,2000003,10,200024
3025,2000003,10,200025
3026,2000003,10,200026
3027,2000003,10,200027
3028,2000003,10,200028
3029,2000003,10,200029
3030,2000003,10,200030
3031,2000003,10,200031
3032,2000003,10,200032
3033,2000003,10,200033
3034,2000003,10,200034
3035,2000003,10,200035
3036,2000003,10,200036
3037,2000003,10,200037
3038,2000003,10,200038
3039,2000003,10,200039
3040,2000003,10,200040
3041,2000003,10,200041
3042,2000003,10,200042
3043,2000003,10,201001
3044,2000003,10,201002
3045,2000003,10,201003
3046,2000003,10,201004
3047,2000003,10,201005
3048,2000003,10,201006
3049,2000003,10,201007
3050,2000003,10,201008
3051,2000003,10,201009
3052,2000003,10,201010
3053,2000003,10,201011
3054,2000003,10,201012
3055,2000003,10,201013
3056,2000003,10,201014
3057,2000003,10,201015
3058,2000003,10,201016
3059,2000003,10,201017
3060,2000003,10,201018
3061,2000003,10,201019
3062,2000003,10,201020
3063,2000003,10,201021
3064,2000003,10,201022
3065,2000003,10,201023
3066,2000003,10,201024
3067,2000003,10,201025
3068,2000003,10,201026
3069,2000003,10,201027
3070,2000003,10,201028
3071,2000003,10,201029
3072,2000003,10,201030
3073,2000003,10,201031
3074,2000003,10,201032
3075,2000003,10,201033
3076,2000003,10,201034
3077,2000003,10,201035
3078,2000003,10,201036
3079,2000003,10,201037
3080,2000003,10,201038
3081,2000003,10,201039
3082,2000003,10,201040
3083,2000003,10,201041
3084,2000003,10,201042
3085,2000003,10,202001
3086,2000003,10,202002
3087,2000003,10,202003
3088,2000003,10,202004
3089,2000003,10,202005
3090,2000003,10,202006
3091,2000003,10,202007
3092,2000003,10,202008
3093,2000003,10,202009
3094,2000003,10,202010
3095,2000003,10,202011
3096,2000003,10,202012
3097,2000003,10,202013
3098,2000003,10,202014
3099,2000003,10,202015
3100,2000003,10,202016
3101,2000003,10,202017
3102,2000003,10,202018
3103,2000003,10,202019
3104,2000003,10,202020
3105,2000003,10,202021
3106,2000003,10,202022
3107,2000003,10,202023
3108,2000003,10,202024
3109,2000003,10,202025
3110,2000003,10,202026
3111,2000003,10,202027
3112,2000003,10,202028
3113,2000003,10,202029
3114,2000003,10,202030
3115,2000003,10,202031
3116,2000003,10,202032
3117,2000003,10,202033
3118,2000003,10,202034
3119,2000003,10,202035
3120,2000003,10,202036
3121,2000003,10,202037
3122,2000003,10,202038
3123,2000003,10,202039
3124,2000003,10,202040
3125,2000003,10,202041
3126,2000003,10,202042
4001,2000004,10,200001
4002,2000004,10,200002
4003,2000004,10,200003
4004,2000004,10,200004
4005,2000004,10,200005
4006,2000004,10,200006
4007,2000004,10,200007
4008,2000004,10,200008
4009,2000004,10,200009
4010,2000004,10,200010
4011,2000004,10,200011
4012,2000004,10,200012
4013,2000004,10,200013
4014,2000004,10,200014
4015,2000004,10,200015
4016,2000004,10,200016
4017,2000004,10,200017
4018,2000004,10,200018
4019,2000004,10,200019
4020,2000004,10,200020
4021,2000004,10,200021
4022,2000004,10,200022
4023,2000004,10,200023
4024,2000004,10,200024
4025,2000004,10,200025
4026,2000004,10,200026
4027,2000004,10,200027
4028,2000004,10,200028
4029,2000004,10,200029
4030,2000004,10,200030
4031,2000004,10,200031
4032,2000004,10,200032
4033,2000004,10,200033
4034,2000004,10,200034
4035,2000004,10,200035
4036,2000004,10,200036
4037,2000004,10,200037
4038,2000004,10,200038
4039,2000004,10,200039
4040,2000004,10,200040
4041,2000004,10,200041
4042,2000004,10,200042
4043,2000004,10,201001
4044,2000004,10,201002
4045,2000004,10,201003
4046,2000004,10,201004
4047,2000004,10,201005
4048,2000004,10,201006
4049,2000004,10,201007
4050,2000004,10,201008
4051,2000004,10,201009
4052,2000004,10,201010
4053,2000004,10,201011
4054,2000004,10,201012
4055,2000004,10,201013
4056,2000004,10,201014
4057,2000004,10,201015
4058,2000004,10,201016
4059,2000004,10,201017
4060,2000004,10,201018
4061,2000004,10,201019
4062,2000004,10,201020
4063,2000004,10,201021
4064,2000004,10,201022
4065,2000004,10,201023
4066,2000004,10,201024
4067,2000004,10,201025
4068,2000004,10,201026
4069,2000004,10,201027
4070,2000004,10,201028
4071,2000004,10,201029
4072,2000004,10,201030
4073,2000004,10,201031
4074,2000004,10,201032
4075,2000004,10,201033
4076,2000004,10,201034
4077,2000004,10,201035
4078,2000004,10,201036
4079,2000004,10,201037
4080,2000004,10,201038
4081,2000004,10,201039
4082,2000004,10,201040
4083,2000004,10,201041
4084,2000004,10,201042
4085,2000004,10,202001
4086,2000004,10,202002
4087,2000004,10,202003
4088,2000004,10,202004
4089,2000004,10,202005
4090,2000004,10,202006
4091,2000004,10,202007
4092,2000004,10,202008
4093,2000004,10,202009
4094,2000004,10,202010
4095,2000004,10,202011
4096,2000004,10,202012
4097,2000004,10,202013
4098,2000004,10,202014
4099,2000004,10,202015
4100,2000004,10,202016
4101,2000004,10,202017
4102,2000004,10,202018
4103,2000004,10,202019
4104,2000004,10,202020
4105,2000004,10,202021
4106,2000004,10,202022
4107,2000004,10,202023
4108,2000004,10,202024
4109,2000004,10,202025
4110,2000004,10,202026
4111,2000004,10,202027
4112,2000004,10,202028
4113,2000004,10,202029
4114,2000004,10,202030
4115,2000004,10,202031
4116,2000004,10,202032
4117,2000004,10,202033
4118,2000004,10,202034
4119,2000004,10,202035
4120,2000004,10,202036
4121,2000004,10,202037
4122,2000004,10,202038
4123,2000004,10,202039
4124,2000004,10,202040
4125,2000004,10,202041
4126,2000004,10,202042
5001,2000005,10,201001
5002,2000005,10,201002
5003,2000005,10,201003
5004,2000005,10,201004
5005,2000005,10,201005
5006,2000005,10,201006
5007,2000005,10,201007
5008,2000005,10,201008
5009,2000005,10,201009
5010,2000005,10,201010
5011,2000005,10,201011
5012,2000005,10,201012
5013,2000005,10,201013
5014,2000005,10,201014
5015,2000005,10,201015
5016,2000005,10,201016
5017,2000005,10,201017
5018,2000005,10,201018
5019,2000005,10,201019
5020,2000005,10,201020
5021,2000005,10,201021
5022,2000005,10,201022
5023,2000005,10,201023
5024,2000005,10,201024
5025,2000005,10,201025
5026,2000005,10,201026
5027,2000005,10,201027
5028,2000005,10,201028
5029,2000005,10,201029
5030,2000005,10,201030
5031,2000005,10,201031
5032,2000005,10,201032
5033,2000005,10,201033
5034,2000005,10,201034
5035,2000005,10,201035
5036,2000005,10,201036
5037,2000005,10,201037
5038,2000005,10,201038
5039,2000005,10,201039
5040,2000005,10,201040
5041,2000005,10,201041
5042,2000005,10,201042
5043,2000005,10,202001
5044,2000005,10,202002
5045,2000005,10,202003
5046,2000005,10,202004
5047,2000005,10,202005
5048,2000005,10,202006
5049,2000005,10,202007
5050,2000005,10,202008
5051,2000005,10,202009
5052,2000005,10,202010
5053,2000005,10,202011
5054,2000005,10,202012
5055,2000005,10,202013
5056,2000005,10,202014
5057,2000005,10,202015
5058,2000005,10,202016
5059,2000005,10,202017
5060,2000005,10,202018
5061,2000005,10,202019
5062,2000005,10,202020
5063,2000005,10,202021
5064,2000005,10,202022
5065,2000005,10,202023
5066,2000005,10,202024
5067,2000005,10,202025
5068,2000005,10,202026
5069,2000005,10,202027
5070,2000005,10,202028
5071,2000005,10,202029
5072,2000005,10,202030
5073,2000005,10,202031
5074,2000005,10,202032
5075,2000005,10,202033
5076,2000005,10,202034
5077,2000005,10,202035
5078,2000005,10,202036
5079,2000005,10,202037
5080,2000005,10,202038
5081,2000005,10,202039
5082,2000005,10,202040
5083,2000005,10,202041
5084,2000005,10,202042
