id,type,child_ids,title,sub_title,code,content,function_control_id,goto_page
203,2,,tutorial_manual-10000203,tutorial_manual-20000203,,2d56b2a22b82f092_draw_200820108.jpg|57a2db83580cd26e_draw_200820107.jpg|1e42fcf4290e119a_draw_200820105.jpg|bf6d2c22f2c62bfa_draw_200820106.jpg,0,0
204,2,,tutorial_manual-10000204,tutorial_manual-20000204,,16070ada33696361_draw_200820104.jpg|28fbd6d176c6de87_draw_200820103.jpg,0,7
205,2,,tutorial_manual-10000205,tutorial_manual-20000205,,095fff7258f76569_draw_230425019.jpg|7cd890c0fad24778_draw_230425018.jpg|7a35a8c8cf4c3991_draw_230425017.jpg|4a713c403053d850_draw_200820109.jpg|a44f8270562170d0_draw_230425016.jpg,0,0
206,2,,tutorial_manual-10000206,tutorial_manual-20000206,,7c97d5982462f19c_draw_200820101.jpg|8142ebb9756ad1b1_draw_200820102.jpg|faed6c85654a6076_draw_200820100.jpg,0,5
207,2,,tutorial_manual-10000207,tutorial_manual-20000207,,e8baefe8a2dacaab_draw_200820084.jpg,0,63
208,2,,tutorial_manual-10000208,tutorial_manual-20000208,,efa15ae6163e9165_draw_200820089.jpg|87187783577a50f2_draw_200820090.jpg|fb42f9db4830079e_draw_200820091.jpg,0,8
209,2,,tutorial_manual-10000209,tutorial_manual-20000209,,def115c03d5bc9e9_draw_200820088.jpg|bdda27c2869cdfd8_draw_200820087.jpg|c10a88d94cbd3a99_draw_200820085.jpg|cd081d6034d98bf4_draw_200820086.jpg,0,0
210,2,,tutorial_manual-10000210,tutorial_manual-20000210,,520c8b781f94f2a2_draw_200820083.jpg|5176dce9514b9c51_draw_200820082.jpg,17,0
211,2,,tutorial_manual-10000211,tutorial_manual-20000211,,da21df82420d46e7_draw_200820113.jpg|3ca85765856deecf_draw_200820115.jpg|540e067026875197_draw_200820114.jpg|51b8adafc69651d4_draw_200820116.jpg|ded130025687255c_draw_200820117.jpg,0,0
212,2,,tutorial_manual-10000212,tutorial_manual-20000212,,9e9849c1d8dd2146_draw_200820119.jpg|f82a60c01e3b1377_draw_200820118.jpg|cdd8db1bdd170760_draw_200820120.jpg,10,186
300,1,301|302|303|304|305,tutorial_manual-10000300,tutorial_manual-20000300,manural_equip,,2,0
301,2,,tutorial_manual-10000301,tutorial_manual-20000301,,f67b2e01129e68b0_draw_210826009.jpg|0292fec3c375749d_draw_210826010.jpg|892ef34fac89c3fd_draw_210826012.jpg|5afdc7cb2b5c5533_draw_210826011.jpg|b6339116619b0987_draw_2008205061.jpg,2,0
302,2,,tutorial_manual-10000302,tutorial_manual-20000302,,084aa570309a8639_draw_2008205057.jpg|f61c200df84f7793_draw_2008205056.jpg,2,0
303,2,,tutorial_manual-10000303,tutorial_manual-20000303,,489c805b3a870d84_draw_2008205063.jpg|8deab25ae9c9f741_draw_2008205062.jpg|af72eea6861792c6_draw_2008205065.jpg|0a072b07dcf2c401_draw_2008205064.jpg,2,21
304,2,,tutorial_manual-10000304,tutorial_manual-20000304,,eb661fc2356068e4_draw_2008205066.jpg|f8d60140f5a98d01_draw_2008205067.jpg,5,250
305,2,,tutorial_manual-10000305,tutorial_manual-20000305,,e9b2146cc0558dda_draw_2008205069.jpg|de24ee1bb82ff52d_draw_2008205068.jpg,6,54
400,1,401|402|403|404|405|406|407,tutorial_manual-10000400,tutorial_manual-20000400,manural_fairy,,1,0
401,2,,tutorial_manual-10000401,tutorial_manual-20000401,,77a21e9946f9b11b_draw_2008205040.jpg,1,0
402,2,,tutorial_manual-10000402,tutorial_manual-20000402,,4d23ea4647722274_draw_220908013.jpg|b517967a133fd1bb_draw_220908014.jpg,1,21
403,2,,tutorial_manual-10000403,tutorial_manual-20000403,,5191224f2cac9e53_draw_2008205048.jpg|7e9433d15a19bfe3_draw_2008205047.jpg|11cef33e19df57ee_draw_2008205046.jpg,1,0
404,2,,tutorial_manual-10000404,tutorial_manual-20000404,,2f0281a25f6f1cad_draw_2008205041.jpg|18dbad1baa0a5cb6_draw_2008205042.jpg,1,0
405,2,,tutorial_manual-10000405,tutorial_manual-20000405,,3f8bdcc165615fc8_draw_2008205052.jpg|1920b9f0349a0365_draw_2008205053.jpg|3713639c59df4b12_draw_2008205051.jpg,1,172
406,2,,tutorial_manual-10000406,tutorial_manual-20000406,,24806e36698a72b2_draw_2008205043.jpg|ec470a29eef19f43_draw_2008205044.jpg|3ebef4d387139aea_draw_2008205045.jpg,1,144
407,2,,tutorial_manual-10000407,tutorial_manual-20000407,,28294e0853382448_draw_2008205049.jpg|395fecd219526117_draw_2008205050.jpg,1,206
500,1,501|502|503|504|505|506|507|508,tutorial_manual-10000500,tutorial_manual-20000500,manural_squad,,15,0
501,2,,tutorial_manual-10000501,tutorial_manual-20000501,,f96e2200d8faa063_draw_231011031.jpg|f872473118a4fe8f_draw_231011030.jpg|da28afa95015544a_draw_231011029.jpg|5dcafa3ea31189fb_draw_231011028.jpg,15,0
502,2,,tutorial_manual-10000502,tutorial_manual-20000502,,f96e2200d8faa063_draw_231011031.jpg|f872473118a4fe8f_draw_231011030.jpg|da28afa95015544a_draw_231011029.jpg|5dcafa3ea31189fb_draw_231011028.jpg,15,340
503,2,,tutorial_manual-10000503,tutorial_manual-20000503,,1d5206d9c66bf9cc_draw_231011057.jpg|9297a5193bb9dc3d_draw_231011056.jpg|731c76d0ddd85c59_draw_231011052.jpg|725e34a17f96ad6a_draw_231011055.jpg|81304d88ef914820_draw_231011054.jpg|7db426071a207d11_draw_231011053.jpg,15,0
504,2,,tutorial_manual-10000504,tutorial_manual-20000504,,493296676d34ad30_draw_231011032.jpg,15,389
505,2,,tutorial_manual-10000505,tutorial_manual-20000505,,55cd8423db369da8_draw_231011024.jpg|d11f3dfc4685431c_draw_231011022.jpg|97babda6e2111802_draw_231011023.jpg|ed1cae62d8e2023e_draw_231011025.jpg,15,0
506,2,,tutorial_manual-10000506,tutorial_manual-20000506,,30f614f60f1affe3_draw_231011012.jpg,15,389
507,2,,tutorial_manual-10000507,tutorial_manual-20000507,,e8b9902349e5865c_draw_231011058.jpg,15,0
508,2,,tutorial_manual-10000508,tutorial_manual-20000508,,1e7f71b3aed35483_draw_231011016.jpg|6e4696f36c3eec83_draw_231011017.jpg,15,340
600,1,601|602|603|604|605|606|607|608|609,tutorial_manual-10000600,tutorial_manual-20000600,manual_combat,,0,0
601,2,,tutorial_manual-10000601,tutorial_manual-20000601,,138df0297c02ac0e_draw_2008204992.jpg|69a922000af3afbb_draw_2008204993.jpg,0,4
602,2,,tutorial_manual-10000602,tutorial_manual-20000602,,707bbac63820d21d_draw_2008204987.jpg|3639aa8563935d91_draw_2008204988.jpg|cdd06bd59bb2c54e_draw_2008204986.jpg|61f365b39981ff5f_draw_2008204989.jpg,0,0
603,2,,tutorial_manual-10000603,tutorial_manual-20000603,,257bd2ebacd031e1_draw_2008204991.jpg|9a72fcce8bde70df_draw_2008204990.jpg,0,0
604,2,,tutorial_manual-10000604,tutorial_manual-20000604,,e1a5511bad45a581_draw_2008204976.jpg|d2bcef89055031e9_draw_2008204977.jpg,0,41
605,2,,tutorial_manual-10000605,tutorial_manual-20000605,,c7900a0ae5d6eeb0_draw_2008204981.jpg|8c333a01a866243b_draw_2008204982.jpg|3b575afe51c45309_draw_2008204980.jpg,0,3
606,2,,tutorial_manual-10000606,tutorial_manual-20000606,,a494ba8a8a856005_draw_2008204973.jpg|1d4be21f2bbe6863_draw_2008204975.jpg|8fc56258565a93da_draw_2008204974.jpg,0,0
607,2,,tutorial_manual-10000607,tutorial_manual-20000607,,8573e70b35053935_draw_2008204985.jpg|4087a3cbbf18a405_draw_2008204983.jpg|d93ae093ad29e530_draw_2008204984.jpg,21,232
608,2,,tutorial_manual-10000608,tutorial_manual-20000608,,c7c8e24c06a845c6_draw_210126001.jpg|de6f0c120d511a74_draw_210126003.jpg,23,242
609,2,,tutorial_manual-10000609,tutorial_manual-20000609,,451ecda92c5ad272_draw_2008205086.jpg|becafe469b8e4b18_draw_200717006.jpg,0,0
700,1,701|702|703|704|705|706|707|708|709|710|711|712|713,tutorial_manual-10000700,tutorial_manual-20000700,manural_battle,,0,0
701,2,,tutorial_manual-10000701,tutorial_manual-20000701,,fcff4acdea492253_draw_2008205124.jpg|77cd747cb37b5c42_draw_2008205123.jpg|0a69aae9e2e2acf3_draw_2008205122.jpg|1feb728469feb2f3_draw_2008205125.jpg,0,0
702,2,,tutorial_manual-10000702,tutorial_manual-20000702,,44e7ed8d852f0c11_draw_2008205105.jpg|d33f6841e7a0f30b_draw_2008205104.jpg,0,0
703,2,,tutorial_manual-10000703,tutorial_manual-20000703,,df3e5bd53c96ae4a_draw_2008205113.jpg|38c473b2de1b8148_draw_2008205112.jpg|cba32e8bade5050d_draw_2008205114.jpg|f248dc28f3202c29_draw_2008205111.jpg,0,0
704,2,,tutorial_manual-10000704,tutorial_manual-20000704,,a0095d029dfe9308_draw_2008205102.jpg|150d9266ced6da62_draw_2008205103.jpg|68e310a05a52a433_draw_2008205101.jpg,0,0
705,2,,tutorial_manual-10000705,tutorial_manual-20000705,,1b5739f4f70e06a4_draw_2008205110.jpg|4ae4f607eac8155e_draw_2008205109.jpg|c49f8431d069b545_draw_2008205108.jpg|a7879fcfb6cee88a_draw_2008205107.jpg,0,0
706,2,,tutorial_manual-10000706,tutorial_manual-20000706,,e2f6385d98a0ed8d_draw_2008205128.jpg|100747f3e83e38b4_draw_2008205126.jpg|71963974fa050709_draw_2008205129.jpg|4f7e089ac71b37fd_draw_2008205127.jpg,0,0
707,2,,tutorial_manual-10000707,tutorial_manual-20000707,,87576b73a71deab4_draw_2008205106.jpg,0,0
708,2,,tutorial_manual-10000708,tutorial_manual-20000708,,ea0c4d93dda1e0d8_draw_2008205121.jpg|aacac85600d775ef_draw_2008205120.jpg,0,0
709,2,,tutorial_manual-10000709,tutorial_manual-20000709,,3b8cf3852d7279c0_draw_2008205117.jpg|0430201941d5bbdb_draw_2008205115.jpg|e46ae2fbf490833d_draw_2008205116.jpg,1,0
710,2,,tutorial_manual-10000710,tutorial_manual-20000710,,c11b5ef79b850158_draw_2008206284.jpg|7e6df95c38ac9724_draw_2008206282.jpg|3f4c970ad974dc53_draw_2008206279.jpg|f846450f27a12e1e_draw_2008206280.jpg|67fa5b131801a421_draw_2008206283.jpg|ecc5db1b7fb97d26_draw_2008206281.jpg,15,0
711,2,,tutorial_manual-10000711,tutorial_manual-20000711,,cbac3ceaba2ee880_draw_200820136.jpg|5bbe2d40961003d8_draw_200820135.jpg|437c4a55319442dc_draw_200820133.jpg|340f2a32f439c050_draw_200820134.jpg|0642457dd484cd8e_draw_200820137.jpg,21,0
712,2,,tutorial_manual-10000712,tutorial_manual-20000712,,74b97456fe36f388_draw_2008206219.jpg|1d8401537367bf72_draw_2008206218.jpg,0,0
713,2,,tutorial_manual-10000713,tutorial_manual-20000713,,d584ffd741ebbda5_draw_231011013.jpg,0,0
800,1,801|802|803|804|805|806|807|808|809|810|811|812,tutorial_manual-10000800,tutorial_manual-20000800,manual_building,,0,0
801,2,,tutorial_manual-10000801,tutorial_manual-20000801,,d0a47b6d31515309_draw_200820153.jpg|42e882d3e56cce53_draw_200820152.jpg,0,0
802,2,,tutorial_manual-10000802,tutorial_manual-20000802,,58c1eccd8cd5a902_draw_200820148.jpg|d0e84bcb18da64df_draw_200820146.jpg|cf23fec99d09fafb_draw_200820147.jpg,0,0
803,2,,tutorial_manual-10000803,tutorial_manual-20000803,,7ae7d466f8eaec63_draw_200820150.jpg|57077f6eeda0b7cc_draw_200820149.jpg|e46aa4e6cd27dc37_draw_200820151.jpg,0,0
804,2,,tutorial_manual-10000804,tutorial_manual-20000804,,2dd52ca752437e95_draw_200820143.jpg|bac62d1eff2bb8e3_draw_200820144.jpg,0,0
805,2,,tutorial_manual-10000805,tutorial_manual-20000805,,886d5b85220ac087_draw_200820142.jpg,0,0
806,2,,tutorial_manual-10000806,tutorial_manual-20000806,,d898ff61bc4782aa_draw_200820154.jpg,0,0
807,2,,tutorial_manual-10000807,tutorial_manual-20000807,,83a29fb4c357d735_draw_200820145.jpg,0,0
808,2,,tutorial_manual-10000808,tutorial_manual-20000808,,032acba5099a43d5_draw_200820141.jpg,0,0
809,2,,tutorial_manual-10000809,tutorial_manual-20000809,,ea53109c7cf83a5e_draw_200902004.jpg,0,0
810,2,,tutorial_manual-10000810,tutorial_manual-20000810,,99a868f53cc2b716_draw_200902003.jpg,0,0
811,2,,tutorial_manual-10000811,tutorial_manual-20000811,,27453c7fef5e33f1_draw_200902005.jpg,0,0
812,2,,tutorial_manual-10000812,tutorial_manual-20000812,,239448c96c3dbd76_draw_210909001.jpg,0,0
900,1,901|902|903|904|905|906|907,tutorial_manual-10000900,tutorial_manual-20000900,manual_mission,,0,0
901,2,,tutorial_manual-10000901,tutorial_manual-20000901,,cddfdb715f754de1_draw_2008206311.jpg,0,0
902,2,,tutorial_manual-10000902,tutorial_manual-20000902,,f89ff0ac11e1af15_draw_2008206307.jpg,0,0
903,2,,tutorial_manual-10000903,tutorial_manual-20000903,,c7a8029558abbe50_draw_2008206313.jpg,0,0
904,2,,tutorial_manual-10000904,tutorial_manual-20000904,,ff5ed74483a958e1_draw_2008206312.jpg,0,0
905,2,,tutorial_manual-10000905,tutorial_manual-20000905,,19ce034dab9c527c_draw_2008206307.jpg|55bff89d4fedb0c1_draw_2008206308.jpg,0,0
906,2,,tutorial_manual-10000906,tutorial_manual-20000906,,722a974643cd7c33_draw_2008206309.jpg|05d7695060cf8776_draw_2008206310.jpg,0,0
907,2,,tutorial_manual-10000907,tutorial_manual-20000907,,a814542a88bb5455_draw_2008206306.jpg,0,0
1000,1,1001|1002|1003|1004|1005|1006,tutorial_manual-10001000,tutorial_manual-20001000,manual_formation,,0,0
1001,2,,tutorial_manual-10001001,tutorial_manual-20001001,,f5c9dd8b3dfe3631_draw_2008206239.jpg|9f7710ed1ef5a00e_draw_2008206238.jpg,0,0
1002,2,,tutorial_manual-10001002,tutorial_manual-20001002,,9ee5e39d37ad024c_draw_2008206231.jpg|57cf7290423091b7_draw_2008206233.jpg|68e4dcc6aa7a0ad0_draw_2008206230.jpg|7180037dc5a742c4_draw_2008206232.jpg,0,0
1003,2,,tutorial_manual-10001003,tutorial_manual-20001003,,334030713b883a21_draw_200820122.jpg|4c92920cbfc7a388_draw_200820124.jpg|4e9b617c813b6a9b_draw_200820123.jpg,21,0
1004,2,,tutorial_manual-10001004,tutorial_manual-20001004,,eb582f87fea434f6_draw_2008206234.jpg|3e730eb424031096_draw_2008206236.jpg|37c6ea2501c97623_draw_2008206235.jpg|56766716c470a78c_draw_2008206237.jpg,21,0
1005,2,,tutorial_manual-10001005,tutorial_manual-20001005,,af700a08c0641b98_draw_2008206242.jpg|1e10bb50b5261b8c_draw_2008206241.jpg|3887896af02093bd_draw_2008206240.jpg,2,0
1006,2,,tutorial_manual-10001006,tutorial_manual-20001006,,deee2a84d250525e_draw_231011018.jpg|5e607c5d44058e47_draw_231011019.jpg,0,0
1007,2,,tutorial_manual-10001007,tutorial_manual-20001007,,d492ee02e8bf1231_draw_240125007.jpg|f01920b2f15b8021_draw_240125008.jpg,0,0
1100,1,1101|1102|1103|1104|1105|1106|1107|1108|1109|1110|1111|1112|1113|1114,tutorial_manual-10001100,tutorial_manual-20001100,manual_dorm,,0,0
1101,2,,tutorial_manual-10001101,tutorial_manual-20001101,,8e9dbfd1b2226212_draw_200820067.jpg|ab0a680717e45be3_draw_200820066.jpg,0,11
1102,2,,tutorial_manual-10001102,tutorial_manual-20001102,,2ad56db540b9b3c9_draw_200820047.jpg|ee18985574f7db0d_draw_200820045.jpg|9d1e0f5b1850dc8b_draw_200820046.jpg|adbd79496e60f4a6_draw_200820048.jpg|72e2c2f70815922e_draw_200820049.jpg,0,251
1103,2,,tutorial_manual-10001103,tutorial_manual-20001103,,e217fa9b7b21b660_draw_200820044.jpg|77e5ca535896d5bb_draw_200820043.jpg|062265bca4c86dc8_draw_200820042.jpg|56b3cc0a29fae74b_draw_200820041.jpg|68116f1b15ddc615_draw_200820038.jpg|ffd010946bbcdf18_draw_200820039.jpg|28ab5fb4debd61d3_draw_200820040.jpg,0,0
1104,2,,tutorial_manual-10001104,tutorial_manual-20001104,,6d0f3d4f11bced4b_draw_200820068.jpg|3163c8492ac16b54_draw_200820069.jpg|5877c263f393e66d_draw_200820070.jpg,0,0
1105,2,,tutorial_manual-10001105,tutorial_manual-20001105,,cb4052ca7513fcb6_draw_200820051.jpg|2f8c9dbcc1154995_draw_200820050.jpg|feee2dac1c805b59_draw_200820052.jpg|6f90258be1ebf48c_draw_200820053.jpg,0,0
1106,2,,tutorial_manual-10001106,tutorial_manual-20001106,,b6beefdc5280b8dc_draw_200820054.jpg|d4ac1ad18a720784_draw_200820055.jpg|df28d8d46166859d_draw_200820056.jpg,0,0
1107,2,,tutorial_manual-10001107,tutorial_manual-20001107,,0ebbfb8bf775acdb_draw_200820072.jpg|b653ef37d29642e2_draw_200820071.jpg|ba70999c39e257dd_draw_200820073.jpg|fdb10272c9755223_draw_200820074.jpg,0,205
1108,2,,tutorial_manual-10001108,tutorial_manual-20001108,,9964448a045444da_draw_200820062.jpg|de7c3e2e51b17008_draw_200820059.jpg|ce1aba0f535d770d_draw_200820061.jpg|7ed7bc252df40892_draw_200820060.jpg,0,207
1109,2,,tutorial_manual-10001109,tutorial_manual-20001109,,db1ba59364279160_draw_200820058.jpg|ef60599b893dd026_draw_200820057.jpg,0,204
1110,2,,tutorial_manual-10001110,tutorial_manual-20001110,,28294e0853382448_draw_2008206256.jpg|395fecd219526117_draw_2008206257.jpg,1,206
1111,2,,tutorial_manual-10001111,tutorial_manual-20001111,,56fd274e7eaae93f_draw_200820078.jpg|dfb95f44c87cfbab_draw_200820076.jpg|7a1abf350dee1d97_draw_200820077.jpg,17,217
1112,2,,tutorial_manual-10001112,tutorial_manual-20001112,,636e12883d79a356_draw_231011005.jpg|104dddae9d24b973_draw_231011006.jpg|5b10540112458d93_draw_231011007.jpg,15,203
1113,2,,tutorial_manual-10001113,tutorial_manual-20001113,,1e7f71b3aed35483_draw_231011016.jpg|6e4696f36c3eec83_draw_231011017.jpg,15,340
1114,2,,tutorial_manual-10001114,tutorial_manual-20001114,,5c8d2893da48d0a7_draw_2008206308.jpg,21,228
1200,1,1201|1202|1203|1204|1205|1206|1207|1208|1209|1210,tutorial_manual-10001200,tutorial_manual-20001200,manual_sangvis,,21,0
1201,2,,tutorial_manual-10001201,tutorial_manual-20001201,,cbac3ceaba2ee880_draw_200820136.jpg|5bbe2d40961003d8_draw_200820135.jpg|437c4a55319442dc_draw_200820133.jpg|340f2a32f439c050_draw_200820134.jpg|0642457dd484cd8e_draw_200820137.jpg,21,0
1202,2,,tutorial_manual-10001202,tutorial_manual-20001202,,334030713b883a21_draw_200820122.jpg|4c92920cbfc7a388_draw_200820124.jpg|4e9b617c813b6a9b_draw_200820123.jpg,21,0
1203,2,,tutorial_manual-10001203,tutorial_manual-20001203,,b8feae0eba23c7a2_draw_200820125.jpg|6d3e6c08b6ed548a_draw_200820126.jpg|ff05b5897510fa24_draw_200820127.jpg|c29a554feea7ff6b_draw_200820128.jpg,21,224
1204,2,,tutorial_manual-10001204,tutorial_manual-20001204,,4b4f6a2aaa1dc028_draw_200820129.jpg|e7272868cd1030fb_draw_200820130.jpg,21,235
1205,2,,tutorial_manual-10001205,tutorial_manual-20001205,,eef43a8bef99f60b_draw_200820132.jpg|27a7468225346c30_draw_200820131.jpg,21,236
1206,2,,tutorial_manual-10001206,tutorial_manual-20001206,,be8fd56492b6fe73_draw_200820140.jpg|6f14ffc3f3aaca7a_draw_200820139.jpg,21,229
1207,2,,tutorial_manual-10001207,tutorial_manual-20001207,,e46baad33b95d2c2_draw_200820138.jpg,21,237
1208,2,,tutorial_manual-10001208,tutorial_manual-20001208,,8573e70b35053935_draw_2008204985.jpg|4087a3cbbf18a405_draw_2008204983.jpg|d93ae093ad29e530_draw_2008204984.jpg,21,232
1209,2,,tutorial_manual-10001209,tutorial_manual-20001209,,bcafffe67b9d47e4_draw_200820121.jpg,21,0
1210,2,,tutorial_manual-10001210,tutorial_manual-20001210,,5c8d2893da48d0a7_draw_2008206308.jpg,21,228
1300,1,1301|1302|1303|1304|1305|1306|1307,tutorial_manual-10001300,tutorial_manual-20001300,manual_factory,,0,0
1301,2,,tutorial_manual-10001301,tutorial_manual-20001301,,65c19c5d649a6872_draw_200820094.jpg|200062292c6c32fa_draw_200820092.jpg|1a826bec7461397f_draw_200820095.jpg|206a3cd531354463_draw_200820096.jpg,0,25
1302,2,,tutorial_manual-10001302,tutorial_manual-20001302,,7c97d5982462f19c_draw_200820101.jpg|8142ebb9756ad1b1_draw_200820102.jpg|faed6c85654a6076_draw_200820100.jpg,0,5
1303,2,,tutorial_manual-10001303,tutorial_manual-20001303,,4b4f6a2aaa1dc028_draw_200820129.jpg|e7272868cd1030fb_draw_200820130.jpg,21,235
1304,2,,tutorial_manual-10001304,tutorial_manual-20001304,,16070ada33696361_draw_200820104.jpg|28fbd6d176c6de87_draw_200820103.jpg,0,7
1305,2,,tutorial_manual-10001305,tutorial_manual-20001305,,eef43a8bef99f60b_draw_200820132.jpg|27a7468225346c30_draw_200820131.jpg,21,236
1306,2,,tutorial_manual-10001306,tutorial_manual-20001306,,e8baefe8a2dacaab_draw_200820084.jpg,0,63
1307,2,,tutorial_manual-10001307,tutorial_manual-20001307,,489c805b3a870d84_draw_2008206270.jpg|8deab25ae9c9f741_draw_2008206269.jpg|af72eea6861792c6_draw_2008206272.jpg|0a072b07dcf2c401_draw_2008206271.jpg,2,21
1400,1,1401|1402|1403|1404|1405|1406,tutorial_manual-10001400,tutorial_manual-20001400,manual_research,,0,0
1401,2,,tutorial_manual-10001401,tutorial_manual-20001401,,87187783577a50f2_draw_200820090.jpg|fb42f9db4830079e_draw_200820091.jpg,0,8
1402,2,,tutorial_manual-10001402,tutorial_manual-20001402,,eb661fc2356068e4_draw_2008206273.jpg|f8d60140f5a98d01_draw_2008206274.jpg,2,250
1403,2,,tutorial_manual-10001403,tutorial_manual-20001403,,e9b2146cc0558dda_draw_2008206276.jpg|de24ee1bb82ff52d_draw_2008206275.jpg,2,54
1404,2,,tutorial_manual-10001404,tutorial_manual-20001404,,24806e36698a72b2_draw_2008206250.jpg|ec470a29eef19f43_draw_2008206251.jpg|3ebef4d387139aea_draw_2008206252.jpg,1,144
1405,2,,tutorial_manual-10001405,tutorial_manual-20001405,,3f8bdcc165615fc8_draw_2008206259.jpg|1920b9f0349a0365_draw_2008206260.jpg|3713639c59df4b12_draw_2008206258.jpg,1,172
1406,2,,tutorial_manual-10001406,tutorial_manual-20001406,,9e9849c1d8dd2146_draw_200820119.jpg|f82a60c01e3b1377_draw_200820118.jpg|cdd8db1bdd170760_draw_200820120.jpg,10,186
1500,1,1501|1502|1503,tutorial_manual-10001500,tutorial_manual-20001500,manual_social,,0,0
1501,2,,tutorial_manual-10001501,tutorial_manual-20001501,,63f97f51fd250360_draw_200820004.jpg|66fda6bbc507da99_draw_200820006.jpg|79ab132b87dddb1c_draw_200820005.jpg,0,136
1502,2,,tutorial_manual-10001502,tutorial_manual-20001502,,f106cef02e41f3a2_draw_200820001.jpg|bd5e4f6601643157_draw_200820003.jpg|570dd9e5bf7d3f59_draw_200820002.jpg,0,0
1503,2,,tutorial_manual-10001503,tutorial_manual-20001503,,e2f6385d98a0ed8d_draw_2008206228.jpg|100747f3e83e38b4_draw_2008206226.jpg|71963974fa050709_draw_2008206229.jpg|4f7e089ac71b37fd_draw_2008206227.jpg,0,0
1600,1,1601|1602|1603|1604,tutorial_manual-10001600,tutorial_manual-20001600,manual_uniform,,20,0
1601,2,,tutorial_manual-10001601,tutorial_manual-20001601,,dc8d3cb9ba69e984_draw_2008206246.jpg,20,210
1602,2,,tutorial_manual-10001602,tutorial_manual-20001602,,7b6b63431ee125b5_draw_2008206243.jpg,20,210
1603,2,,tutorial_manual-10001603,tutorial_manual-20001603,,d5fbec52562cea9b_draw_2008206244.jpg,20,209
1604,2,,tutorial_manual-10001604,tutorial_manual-20001604,,730601c462d573a0_draw_2008206245.jpg,20,0
1700,1,1701|1702|1703,tutorial_manual-10001700,tutorial_manual-20001700,manual_explore,,17,0
1701,2,,tutorial_manual-10001701,tutorial_manual-20001701,,56fd274e7eaae93f_draw_200820078.jpg|dfb95f44c87cfbab_draw_200820076.jpg|7a1abf350dee1d97_draw_200820077.jpg,17,217
1702,2,,tutorial_manual-10001702,tutorial_manual-20001702,,eda115185ff4f5ad_draw_200820079.jpg|125d9ff32e6ac701_draw_200820080.jpg|085ed95cd477ce47_draw_200820081.jpg,17,0
1703,2,,tutorial_manual-10001703,tutorial_manual-20001703,,3bed81515b8dd9d7_draw_200820075.jpg,17,0
1800,1,1801|1802,tutorial_manual-10001800,tutorial_manual-20001800,manual_fetter,,22,0
1801,2,,tutorial_manual-10001801,tutorial_manual-20001801,,bcb482d0f16ec0b2_draw_200820031.jpg|837c0783ce473214_draw_200820032.jpg|96d3064b6deeb710_draw_200820033.jpg,22,247
