id,type,child_ids,title,sub_title,code,content,function_control_id,goto_page
604,2,,tutorial_manual-10000604,tutorial_manual-20000604,,410d1cc7b94c2e45_draw_260401173351.jpg|09aa066bd4d4101d_draw_260401173352.jpg,0,41
605,2,,tutorial_manual-10000605,tutorial_manual-20000605,,f0b2ccde40c97383_draw_260401173353.jpg|76baf5fdb43495d4_draw_260401173353.jpg|3653a0b9bb707aed_draw_260401173354.jpg,0,3
606,2,,tutorial_manual-10000606,tutorial_manual-20000606,,6eb2cc2c0fff46cf_draw_260401173350.jpg|51af1134240537b6_draw_260401173350.jpg|4401b28656bb4d03_draw_260401173351.jpg,0,0
607,2,,tutorial_manual-10000607,tutorial_manual-20000607,,8e7899c20ea941da_draw_260401173354.jpg|cac36721ebfdbdcc_draw_260401173355.jpg|9a978c36e687ca72_draw_260401173355.jpg,21,232
608,2,,tutorial_manual-10000608,tutorial_manual-20000608,,62e4270d7868a561_draw_200922121914.jpg|c86d552d0e26d1a5_draw_210410180419.jpg,23,242
609,2,,tutorial_manual-10000609,tutorial_manual-20000609,,2e1ded1e83df5c95_draw_260401173352.jpg|be7431d313e84867_draw_260401173353.jpg,0,0
700,1,701|702|703|704|705|706|707|708|709|710|711|712,tutorial_manual-10000700,tutorial_manual-20000700,manural_battle,,10000,0
701,2,,tutorial_manual-10000701,tutorial_manual-20000701,,38c3da465439ee81_draw_200717068.jpg|503743be43f5c0bc_draw_200717067.jpg|c03c3bcb8d1b224e_draw_200717066.jpg|cff7ad8cee14f3f0_draw_200717065.jpg,10000,0
702,2,,tutorial_manual-10000702,tutorial_manual-20000702,,8da6721a8161ecd2_draw_200717050.jpg|e901a0e3c9975290_draw_200717049.jpg,10000,0
703,2,,tutorial_manual-10000703,tutorial_manual-20000703,,df341e5683a27f37_draw_200717054.jpg|9fe70a2ccbacac3c_draw_200717051.jpg|6504b3426ff08376_draw_200717052.jpg|fdf358e207ffa9d3_draw_200717053.jpg,10000,0
704,2,,tutorial_manual-10000704,tutorial_manual-20000704,,349805b9ebedb718_draw_200717046.jpg|bfa76b9c17099883_draw_200717047.jpg|e5bb8f8712fa08b8_draw_200717048.jpg,10000,0
705,2,,tutorial_manual-10000705,tutorial_manual-20000705,,2127c3b7001b1710_draw_200717057.jpg|65528c9a719e7ba5_draw_200717056.jpg|9a276576f4242ff6_draw_200717059.jpg|3bc345043ed0a3c7_draw_200717058.jpg,10000,0
706,2,,tutorial_manual-10000706,tutorial_manual-20000706,,a8176726da086f31_draw_200717070.jpg|7f6e35036f0c0e4e_draw_200717071.jpg|01d0c454726a7a32_draw_200717069.jpg|a0ae19a1c98cf344_draw_200717072.jpg,10000,0
707,2,,tutorial_manual-10000707,tutorial_manual-20000707,,0664c2779713254d_draw_200717055.jpg,10000,0
708,2,,tutorial_manual-10000708,tutorial_manual-20000708,,55769602927bb8da_draw_200717063.jpg|f459c3657d30b36b_draw_200717064.jpg,10000,0
709,2,,tutorial_manual-10000709,tutorial_manual-20000709,,e993f6b84b50f901_draw_200717061.jpg|e9e955e70526a8b4_draw_200717062.jpg|53bdeed4e3451282_draw_200717060.jpg,10000,0
710,2,,tutorial_manual-10000710,tutorial_manual-20000710,,289035bdd3c6d3e4_draw_200717095.jpg|75f54d7de4478346_draw_200717093.jpg|0ac3aac8aa1d7510_draw_200717096.jpg|feb5426e770b58b4_draw_200717097.jpg|36b2f8bf4e431d60_draw_200717094.jpg|c26fc2f0d9e2ae0d_draw_200717098.jpg,10000,0
711,2,,tutorial_manual-10000711,tutorial_manual-20000711,,e91e7ce081034855_draw_200728013.jpg|ffb150f0fda37710_draw_200728017.jpg|9d29334a94640225_draw_200728015.jpg|ea07c3fae533606a_draw_200728016.jpg|f8a2b733b9035a6d_draw_200728014.jpg,10000,0
712,2,,tutorial_manual-10000712,tutorial_manual-20000712,,a36a000187ee6ada_draw_200803005.jpg|33db76217bd37ea5_draw_200811002.jpg,10000,0
800,1,801|802|803|804|805|806|807|808|809|810|811|812,tutorial_manual-10000800,tutorial_manual-20000800,manual_building,,10000,0
801,2,,tutorial_manual-10000801,tutorial_manual-20000801,,91cbbe669d101642_draw_200727038.jpg|f1c7cad024cafae3_draw_200727037.jpg,10000,0
802,2,,tutorial_manual-10000802,tutorial_manual-20000802,,c47c9dcfdf1dc363_draw_200727031.jpg|1d840dcab42e7aaa_draw_200727032.jpg|d5a82c219e898bb7_draw_200727033.jpg,10000,0
803,2,,tutorial_manual-10000803,tutorial_manual-20000803,,a8fdf36fb3d970c4_draw_200727034.jpg|cd6ab96f5ee37897_draw_200727036.jpg|ba92968d01ff044f_draw_200727035.jpg,10000,0
804,2,,tutorial_manual-10000804,tutorial_manual-20000804,,2958c48b4a06d543_draw_200727029.jpg|9f5c268a54478191_draw_200727028.jpg,10000,0
805,2,,tutorial_manual-10000805,tutorial_manual-20000805,,4dea6b1b4738b3b0_draw_200727026.jpg,10000,0
806,2,,tutorial_manual-10000806,tutorial_manual-20000806,,f06511757d22c158_draw_200727024.jpg,10000,0
807,2,,tutorial_manual-10000807,tutorial_manual-20000807,,0436704bf8d687ae_draw_200727030.jpg,10000,0
808,2,,tutorial_manual-10000808,tutorial_manual-20000808,,a25290fffa68b6b6_draw_200727025.jpg,10000,0
809,2,,tutorial_manual-10000809,tutorial_manual-20000809,,5fb7f0f53049c7af_draw_200820003.jpg,10000,0
810,2,,tutorial_manual-10000810,tutorial_manual-20000810,,8a0b51bafdd1beb6_draw_200820001.jpg,10000,0
811,2,,tutorial_manual-10000811,tutorial_manual-20000811,,5ad77fedbe3b852a_draw_200820002.jpg,10000,0
812,2,,tutorial_manual-10000812,tutorial_manual-20000812,,1b31c03950b331d0_draw_210811001.jpg,10000,0
900,1,901|902|903|904|905|906|907,tutorial_manual-10000900,tutorial_manual-20000900,manual_mission,,10000,0
901,2,,tutorial_manual-10000901,tutorial_manual-20000901,,aea75a773cbcfd61_draw_200717028.jpg,10000,0
902,2,,tutorial_manual-10000902,tutorial_manual-20000902,,4c61736c1fb2926e_draw_200717022.jpg,10000,0
903,2,,tutorial_manual-10000903,tutorial_manual-20000903,,143bed1589b82cfa_draw_200717030.jpg,10000,0
904,2,,tutorial_manual-10000904,tutorial_manual-20000904,,fa97bc36489a88cd_draw_200717029.jpg,10000,0
905,2,,tutorial_manual-10000905,tutorial_manual-20000905,,11d7b4ebdbd4589e_draw_200717024.jpg|9d3f93188014356e_draw_200717025.jpg,10000,0
906,2,,tutorial_manual-10000906,tutorial_manual-20000906,,95e88e418888fcdb_draw_200717027.jpg|0481b319b34abe46_draw_200717026.jpg,10000,0
907,2,,tutorial_manual-10000907,tutorial_manual-20000907,,313b45e0823329d2_draw_200717023.jpg,10000,0
1000,1,1001|1002|1003|1004|1005,tutorial_manual-10001000,tutorial_manual-20001000,manual_formation,,10000,0
1001,2,,tutorial_manual-10001001,tutorial_manual-20001001,,ab96b68184b23f30_draw_200803009.jpg|ec30408e51a1f307_draw_200803008.jpg,10000,0
1002,2,,tutorial_manual-10001002,tutorial_manual-20001002,,96ad25310bf7dfb8_draw_200807004.jpg|d716f284a325908f_draw_200807002.jpg|225583cf63033015_draw_200807003.jpg|5f28498535c1cc89_draw_200807001.jpg,10000,0
1003,2,,tutorial_manual-10001003,tutorial_manual-20001003,,a64d9d0375b16173_draw_200728002.jpg|6ecf6fbe86be2fcd_draw_200728004.jpg|872b30d9dd775550_draw_200728003.jpg,10000,0
1004,2,,tutorial_manual-10001004,tutorial_manual-20001004,,19ed14e21e5c51bf_draw_200807008.jpg|e03a23fb1ef9b052_draw_200807007.jpg|c563c9b4a15ac2bb_draw_200807006.jpg|b5ccb946ecfb11a3_draw_200807005.jpg,10000,0
1005,2,,tutorial_manual-10001005,tutorial_manual-20001005,,b774b4eb853aa1e7_draw_200807010.jpg|cd42d2dade79f87f_draw_200807011.jpg|6dfe2ccfef8f52d1_draw_200807009.jpg,10000,0
1100,1,1101|1102|1103|1104|1105|1106|1107|1108|1109|1110|1111|1112|1113|1114,tutorial_manual-10001100,tutorial_manual-20001100,manual_dorm,,0,0
1101,2,,tutorial_manual-10001101,tutorial_manual-20001101,,e6b1a199d5ae2659_draw_260413105538.jpg|ed44c03fda01df3d_draw_260413105539.jpg,0,11
1102,2,,tutorial_manual-10001102,tutorial_manual-20001102,,00ccde8c99b3d9cf_draw_260413155650.jpg|d15f9857121fc8dd_draw_260413155650.jpg|15c3bdaddf80b737_draw_260413155651.jpg|3c4e2224a2bf2008_draw_260413155651.jpg,0,251
1103,2,,tutorial_manual-10001103,tutorial_manual-20001103,,c6ac9155cc0461aa_draw_260413113404.jpg|5ada87e3f5a92fbd_draw_260413113405.jpg|240ccf66d66943df_draw_260413113405.jpg|ca79c067baab5b3e_draw_260413113405.jpg|3608bc579e3b6c91_draw_260413113406.jpg|a4312a02ae12414d_draw_260413113406.jpg,0,0
1104,2,,tutorial_manual-10001104,tutorial_manual-20001104,,a4a65c1e8905b43f_draw_260413184840.jpg|3ac1ab7efee2c24e_draw_260413184840.jpg|ece53ff8b719cf59_draw_260413184840.jpg,0,0
1105,2,,tutorial_manual-10001105,tutorial_manual-20001105,,0b4c8e48165af3d5_draw_260413163515.jpg|28f593406295cc9f_draw_260413163515.jpg|88cf3dd5e9c39db5_draw_260413163516.jpg|6e2db1a1e99ee9a6_draw_260413163516.jpg,0,0
1106,2,,tutorial_manual-10001106,tutorial_manual-20001106,,e8f2e04f004b120a_draw_260413165545.jpg|328d7528352a9b1e_draw_260413165546.jpg|a962ce17205fd1ea_draw_260413165546.jpg,0,0
1107,2,,tutorial_manual-10001107,tutorial_manual-20001107,,8f8826c19f9ca702_draw_260413181705.jpg|4cc6692506121ca8_draw_260413181705.jpg|00b95404c1f91117_draw_260413181705.jpg|3295573eb8db3b4d_draw_260413181706.jpg,0,205
1108,2,,tutorial_manual-10001108,tutorial_manual-20001108,,0d9f3926773cae7a_draw_260413174619.jpg|9533ddc774643d21_draw_260413174619.jpg|7d424225c077c863_draw_260413174620.jpg|82ceff0506f72fab_draw_260413174620.jpg,0,207
1109,2,,tutorial_manual-10001109,tutorial_manual-20001109,,5b661a05195a2c1c_draw_260413182919.jpg|3afe179da075d43c_draw_260413182919.jpg,0,204
1110,2,,tutorial_manual-10001110,tutorial_manual-20001110,,ff3c71a3f409df9d_draw_220628131950.jpg|7e2fa420fb0161fc_draw_220628131950.jpg,1,206
1111,2,,tutorial_manual-10001111,tutorial_manual-20001111,,eed8d283de936f7a_draw_200922115013.jpg|c6bceb5826efe024_draw_200922115310.jpg|b52be85513a1cecc_draw_200922115347.jpg,17,217
1112,2,,tutorial_manual-10001112,tutorial_manual-20001112,,c01bb726419a514d_draw_240409195325.jpg|f61bd84a8b6d1a7a_draw_240409195325.jpg|eda069d3e71d7eb4_draw_240409195326.jpg,15,203
1113,2,,tutorial_manual-10001113,tutorial_manual-20001113,,9ed84d390adea4eb_draw_240422121848.jpg|7e664a563cfc3b4a_draw_240422121849.jpg,15,202
1114,2,,tutorial_manual-10001114,tutorial_manual-20001114,,324374080a183e17_draw_260402184632.jpg,21,228
1200,1,1201|1202|1203|1204|1205|1206|1207|1208|1209|1210,tutorial_manual-10001200,tutorial_manual-20001200,manual_sangvis,,21,0
1201,2,,tutorial_manual-10001201,tutorial_manual-20001201,,cac2b0f955a7a651_draw_211210161737.jpg|04b23070a8ecc14d_draw_211210161824.jpg|e532fbdb8c5c16cc_draw_260401191105.jpg|26c8c782b6773a29_draw_260401191105.jpg|81ea2d2581c2b88f_draw_260401191106.jpg,21,0
1202,2,,tutorial_manual-10001202,tutorial_manual-20001202,,94ad3959bf89de77_draw_260401191105.jpg|756c98f034b281ea_draw_260401191105.jpg|14847d667b187a7b_draw_210617184348.jpg,21,0
1203,2,,tutorial_manual-10001203,tutorial_manual-20001203,,b5472307ef5a4bd9_draw_260402184630.jpg|50f956423fbb7b79_draw_260402184630.jpg|c61303e7a300ea92_draw_260402184630.jpg|2f34b6dc7f01c34b_draw_260402184630.jpg,21,224
1204,2,,tutorial_manual-10001204,tutorial_manual-20001204,,684a0dc0f254bb99_draw_210617171537.jpg|4f94816b8f95b037_draw_260402184630.jpg,21,235
1205,2,,tutorial_manual-10001205,tutorial_manual-20001205,,e44af0bbc2f22a35_draw_260402184631.jpg|4ccfb65be4e88cce_draw_210617171537.jpg,21,236
1206,2,,tutorial_manual-10001206,tutorial_manual-20001206,,3c217cc61f89463d_draw_210617184247.jpg|0d36b1d96e470d27_draw_210617184246.jpg,21,229
1207,2,,tutorial_manual-10001207,tutorial_manual-20001207,,f626f0d2ddb3b1a5_draw_260402184631.jpg,21,237
1208,2,,tutorial_manual-10001208,tutorial_manual-20001208,,8e7899c20ea941da_draw_260401173354.jpg|cac36721ebfdbdcc_draw_260401173355.jpg|9a978c36e687ca72_draw_260401173355.jpg,21,232
1209,2,,tutorial_manual-10001209,tutorial_manual-20001209,,3296aad0717fc250_draw_260402184629.jpg,21,0
1210,2,,tutorial_manual-10001210,tutorial_manual-20001210,,324374080a183e17_draw_260402184632.jpg,21,228
1300,1,1301|1302|1303|1304|1305|1306|1307,tutorial_manual-10001300,tutorial_manual-20001300,manual_factory,,0,0
1301,2,,tutorial_manual-10001301,tutorial_manual-20001301,,2a3d35b56f13eddd_draw_211213121107.jpg|23fd4a51e410e68d_draw_211213121140.jpg|bcf434c1f26b0e1c_draw_211213121218.jpg|cf9ef747e1a20b71_draw_211213121249.jpg,0,25
1302,2,,tutorial_manual-10001302,tutorial_manual-20001302,,13336f576ba5ca75_draw_211213121531.jpg|8fe2321799c5df72_draw_211213121602.jpg|4591acc2759a7b8f_draw_211213121632.jpg,0,5
1303,2,,tutorial_manual-10001303,tutorial_manual-20001303,,684a0dc0f254bb99_draw_210617171537.jpg|4f94816b8f95b037_draw_260402184630.jpg,21,235
1304,2,,tutorial_manual-10001304,tutorial_manual-20001304,,fc2240e2d04a61c2_draw_221017174354.jpg|71b1a5b972c5d8b8_draw_221017174354.jpg,0,7
1305,2,,tutorial_manual-10001305,tutorial_manual-20001305,,e44af0bbc2f22a35_draw_260402184631.jpg|4ccfb65be4e88cce_draw_210617171537.jpg,21,236
1306,2,,tutorial_manual-10001306,tutorial_manual-20001306,,ab0801598dc72003_draw_251216185851.jpg,0,63
1307,2,,tutorial_manual-10001307,tutorial_manual-20001307,,62254f86cd283d5f_draw_260320175552.jpg|321b30627b3dea1d_draw_260320175552.jpg|9c88459fbfc58de0_draw_260402192717.jpg,2,21
1400,1,1401|1402|1403|1404|1405|1406,tutorial_manual-10001400,tutorial_manual-20001400,manual_research,,0,0
1401,2,,tutorial_manual-10001401,tutorial_manual-20001401,,0da3d6ae304494d3_draw_211213122527.jpg|3d996637342d7c81_draw_260410102830.jpg,0,8
1402,2,,tutorial_manual-10001402,tutorial_manual-20001402,,5951c9c20650cbab_draw_260320175551.jpg|e03d658964809084_draw_260320175552.jpg,2,250
1403,2,,tutorial_manual-10001403,tutorial_manual-20001403,,1aafd04a2531e7db_draw_260320175552.jpg|0faa5bc4318e88c1_draw_260320175552.jpg,2,54
1404,2,,tutorial_manual-10001404,tutorial_manual-20001404,,38a4bb3a98693969_draw_220628131915.jpg|6ad07de3bd118440_draw_220628131915.jpg|1ec750d799f2b41a_draw_220628131915.jpg,1,144
1405,2,,tutorial_manual-10001405,tutorial_manual-20001405,,a588c02a126aaf22_draw_220628131831.jpg|bcd978bb7b43bb75_draw_220628131831.jpg,1,172
1406,2,,tutorial_manual-10001406,tutorial_manual-20001406,,b2a4b1031866baa7_draw_221018124423.jpg|522dfadc8ccd1cee_draw_221018124423.jpg|47c332456910ba33_draw_221018124424.jpg,10,186
1500,1,1501|1502|1503,tutorial_manual-10001500,tutorial_manual-20001500,manual_social,,0,0
1501,2,,tutorial_manual-10001501,tutorial_manual-20001501,,4dbcfbb98ef4b959_draw_260409191257.jpg|460d5c67f3761db9_draw_260409191258.jpg|ace62eec9f12c9b0_draw_260409191258.jpg,0,136
1502,2,,tutorial_manual-10001502,tutorial_manual-20001502,,d1b4608f30790429_draw_260409191256.jpg|0b717574b56e6043_draw_260409191257.jpg|42273a216dba59bb_draw_260409191257.jpg,0,0
1503,2,,tutorial_manual-10001503,tutorial_manual-20001503,,3b653f6c961431a4_draw_260409191259.jpg|a5e0b2e8131890d7_draw_260409191259.jpg|49260e6e63c53d39_draw_260409191300.jpg,0,0
1600,1,1601|1602|1603|1604,tutorial_manual-10001600,tutorial_manual-20001600,manual_uniform,,20,0
1601,2,,tutorial_manual-10001601,tutorial_manual-20001601,,474336602124279e_draw_200922114601.jpg,20,210
1602,2,,tutorial_manual-10001602,tutorial_manual-20001602,,c8de2341feab0a7b_draw_200922114824.jpg,20,210
1603,2,,tutorial_manual-10001603,tutorial_manual-20001603,,d318eeed6a45b0a9_draw_200922114744.jpg,20,209
1604,2,,tutorial_manual-10001604,tutorial_manual-20001604,,c5b51ea7e9b53848_draw_200922114858.jpg,20,0
1700,1,1701|1702|1703,tutorial_manual-10001700,tutorial_manual-20001700,manual_explore,,17,0
1701,2,,tutorial_manual-10001701,tutorial_manual-20001701,,eed8d283de936f7a_draw_200922115013.jpg|c6bceb5826efe024_draw_200922115310.jpg|b52be85513a1cecc_draw_200922115347.jpg,17,217
1702,2,,tutorial_manual-10001702,tutorial_manual-20001702,,abb32761c1075870_draw_200922115133.jpg|7d87480424088294_draw_200922120422.jpg|c562c131dd8a74ab_draw_200922115228.jpg,17,0
1703,2,,tutorial_manual-10001703,tutorial_manual-20001703,,184ffe2004543d49_draw_200922115421.jpg,17,0
1800,1,1801|1802,tutorial_manual-10001800,tutorial_manual-20001800,manual_fetter,,22,0
1801,2,,tutorial_manual-10001801,tutorial_manual-20001801,,,10000,247
1802,2,,tutorial_manual-10001802,tutorial_manual-20001802,,0f91d58d87c3527e_draw_210816173043.jpg|97b09925ebe1c24c_draw_210816173043.jpg|309bbb4834568a2a_draw_210816173044.jpg,22,0
1900,1,1901|1902|1903|1904|1905|1906|1907|1908|1909|1910,tutorial_manual-10001900,tutorial_manual-20001900,manual_chess,,26,0
1901,2,,tutorial_manual-10001901,tutorial_manual-20001901,,8ad97edbff5e3faa_draw_211210142429.jpg|3f55332d9aa53c2e_draw_211210142602.jpg|5a58edcfb5bbbab2_draw_211210142720.jpg|ca4adfb9d31f7b15_draw_211210142915.jpg,26,0
1902,2,,tutorial_manual-10001902,tutorial_manual-20001902,,eb82a676a319a592_draw_211210144022.jpg|730b18cfda627580_draw_211210144252.jpg|9301864c60d7992b_draw_211210144411.jpg|0af79ff9fd1d0da7_draw_211210144452.jpg,26,0
1903,2,,tutorial_manual-10001903,tutorial_manual-20001903,,3c5dc3d47edb670e_draw_211210144642.jpg,26,0
1904,2,,tutorial_manual-10001904,tutorial_manual-20001904,,ed94ac3c3ef55c5d_draw_211210144737.jpg|de43d719be6cbb37_draw_211210144813.jpg|ec52c2f3f25fc87d_draw_211210144848.jpg,26,0
