id,fetter_id,type,value,point,name,description
127,1,upgrade_lv,g:167;100,15,fetter_bounty-10000127,fetter_bounty-20000127
128,1,upgrade_lv,g:92;100,15,fetter_bounty-10000128,fetter_bounty-20000128
129,1,upgrade_lv,g:7;100,15,fetter_bounty-10000129,fetter_bounty-20000129
130,1,upgrade_lv,g:272;100,15,fetter_bounty-10000130,fetter_bounty-20000130
131,1,upgrade_love,g:9;100,15,fetter_bounty-10000131,fetter_bounty-20000131
132,1,upgrade_love,g:167;100,15,fetter_bounty-10000132,fetter_bounty-20000132
133,1,upgrade_love,g:92;100,15,fetter_bounty-10000133,fetter_bounty-20000133
134,1,upgrade_love,g:7;100,15,fetter_bounty-10000134,fetter_bounty-20000134
135,1,upgrade_love,g:272;100,15,fetter_bounty-10000135,fetter_bounty-20000135
136,1,upgrade_love,g:9;150,10,fetter_bounty-10000136,fetter_bounty-20000136
137,1,upgrade_love,g:167;150,10,fetter_bounty-10000137,fetter_bounty-20000137
138,1,upgrade_love,g:92;150,10,fetter_bounty-10000138,fetter_bounty-20000138
139,1,upgrade_love,g:7;150,10,fetter_bounty-10000139,fetter_bounty-20000139
140,1,upgrade_love,g:272;150,10,fetter_bounty-10000140,fetter_bounty-20000140
141,1,marry,g:9,15,fetter_bounty-10000141,fetter_bounty-20000141
142,1,marry,g:167,15,fetter_bounty-10000142,fetter_bounty-20000142
143,1,marry,g:92,15,fetter_bounty-10000143,fetter_bounty-20000143
144,1,marry,g:7,15,fetter_bounty-10000144,fetter_bounty-20000144
145,1,marry,g:272,15,fetter_bounty-10000145,fetter_bounty-20000145
146,1,collect_skin,g:2410,30,fetter_bounty-10000146,fetter_bounty-20000146
147,1,collect_skin,g:2705,30,fetter_bounty-10000147,fetter_bounty-20000147
148,1,collect_skin,g:4306,30,fetter_bounty-10000148,fetter_bounty-20000148
149,1,win,"g:9,167;1",5,fetter_bounty-10000149,fetter_bounty-20000149
150,1,win,"g:167,92;1",5,fetter_bounty-10000150,fetter_bounty-20000150
151,1,win,"g:92,7;1",5,fetter_bounty-10000151,fetter_bounty-20000151
152,1,win,"g:7,272;1",5,fetter_bounty-10000152,fetter_bounty-20000152
153,1,win,"g:9,272;1",5,fetter_bounty-10000153,fetter_bounty-20000153
154,1,win,"g:9,92;1",5,fetter_bounty-10000154,fetter_bounty-20000154
155,1,win,"g:167,7;1",5,fetter_bounty-10000155,fetter_bounty-20000155
156,1,win,"g:92,272;1",5,fetter_bounty-10000156,fetter_bounty-20000156
157,1,win,"g:9,7;1",5,fetter_bounty-10000157,fetter_bounty-20000157
158,1,win,"g:167,272;1",5,fetter_bounty-10000158,fetter_bounty-20000158
159,1,win,"g:9,167;5",5,fetter_bounty-10000159,fetter_bounty-20000159
160,1,win,"g:167,92;5",5,fetter_bounty-10000160,fetter_bounty-20000160
161,1,win,"g:92,7;5",5,fetter_bounty-10000161,fetter_bounty-20000161
162,1,win,"g:7,272;5",5,fetter_bounty-10000162,fetter_bounty-20000162
163,1,win,"g:9,272;5",5,fetter_bounty-10000163,fetter_bounty-20000163
164,1,win,"g:9,92;5",5,fetter_bounty-10000164,fetter_bounty-20000164
165,1,win,"g:167,7;5",5,fetter_bounty-10000165,fetter_bounty-20000165
166,1,win,"g:92,272;5",5,fetter_bounty-10000166,fetter_bounty-20000166
167,1,win,"g:9,7;5",5,fetter_bounty-10000167,fetter_bounty-20000167
168,1,win,"g:167,272;5",5,fetter_bounty-10000168,fetter_bounty-20000168
169,1,win,"g:9,167;10",10,fetter_bounty-10000169,fetter_bounty-20000169
170,1,win,"g:167,92;10",10,fetter_bounty-10000170,fetter_bounty-20000170
171,1,win,"g:92,7;10",10,fetter_bounty-10000171,fetter_bounty-20000171
172,1,win,"g:7,272;10",10,fetter_bounty-10000172,fetter_bounty-20000172
173,1,win,"g:9,272;10",10,fetter_bounty-10000173,fetter_bounty-20000173
174,1,win,"g:9,92;10",10,fetter_bounty-10000174,fetter_bounty-20000174
175,1,win,"g:167,7;10",10,fetter_bounty-10000175,fetter_bounty-20000175
176,1,win,"g:92,272;10",10,fetter_bounty-10000176,fetter_bounty-20000176
177,1,win,"g:9,7;10",10,fetter_bounty-10000177,fetter_bounty-20000177
178,1,win,"g:167,272;10",10,fetter_bounty-10000178,fetter_bounty-20000178
301,3,collect,g:96,10,fetter_bounty-10000301,fetter_bounty-20000301
302,3,collect,g:180,10,fetter_bounty-10000302,fetter_bounty-20000302
303,3,collect,g:297,10,fetter_bounty-10000303,fetter_bounty-20000303
304,3,collect,g:306,10,fetter_bounty-10000304,fetter_bounty-20000304
305,3,collect,g:155,10,fetter_bounty-10000305,fetter_bounty-20000305
306,3,upgrade_lv,g:96;10,10,fetter_bounty-10000306,fetter_bounty-20000306
307,3,upgrade_lv,g:180;10,10,fetter_bounty-10000307,fetter_bounty-20000307
308,3,upgrade_lv,g:297;10,10,fetter_bounty-10000308,fetter_bounty-20000308
309,3,upgrade_lv,g:306;10,10,fetter_bounty-10000309,fetter_bounty-20000309
310,3,upgrade_lv,g:155;10,10,fetter_bounty-10000310,fetter_bounty-20000310
311,3,upgrade_lv,g:96;30,15,fetter_bounty-10000311,fetter_bounty-20000311
312,3,upgrade_lv,g:180;30,15,fetter_bounty-10000312,fetter_bounty-20000312
313,3,upgrade_lv,g:297;30,15,fetter_bounty-10000313,fetter_bounty-20000313
314,3,upgrade_lv,g:306;30,15,fetter_bounty-10000314,fetter_bounty-20000314
315,3,upgrade_lv,g:155;30,15,fetter_bounty-10000315,fetter_bounty-20000315
316,3,upgrade_lv,g:96;70,15,fetter_bounty-10000316,fetter_bounty-20000316
317,3,upgrade_lv,g:180;70,15,fetter_bounty-10000317,fetter_bounty-20000317
318,3,upgrade_lv,g:297;70,15,fetter_bounty-10000318,fetter_bounty-20000318
319,3,upgrade_lv,g:306;70,15,fetter_bounty-10000319,fetter_bounty-20000319
320,3,upgrade_lv,g:155;70,15,fetter_bounty-10000320,fetter_bounty-20000320
321,3,upgrade_lv,g:96;90,20,fetter_bounty-10000321,fetter_bounty-20000321
322,3,upgrade_lv,g:180;90,20,fetter_bounty-10000322,fetter_bounty-20000322
323,3,upgrade_lv,g:297;90,20,fetter_bounty-10000323,fetter_bounty-20000323
324,3,upgrade_lv,g:306;90,20,fetter_bounty-10000324,fetter_bounty-20000324
325,3,upgrade_lv,g:155;90,20,fetter_bounty-10000325,fetter_bounty-20000325
326,3,upgrade_lv,g:96;100,15,fetter_bounty-10000326,fetter_bounty-20000326
327,3,upgrade_lv,g:180;100,15,fetter_bounty-10000327,fetter_bounty-20000327
328,3,upgrade_lv,g:297;100,15,fetter_bounty-10000328,fetter_bounty-20000328
329,3,upgrade_lv,g:306;100,15,fetter_bounty-10000329,fetter_bounty-20000329
330,3,upgrade_lv,g:155;100,15,fetter_bounty-10000330,fetter_bounty-20000330
331,3,upgrade_love,g:96;100,15,fetter_bounty-10000331,fetter_bounty-20000331
332,3,upgrade_love,g:180;100,15,fetter_bounty-10000332,fetter_bounty-20000332
333,3,upgrade_love,g:297;100,15,fetter_bounty-10000333,fetter_bounty-20000333
334,3,upgrade_love,g:306;100,15,fetter_bounty-10000334,fetter_bounty-20000334
335,3,upgrade_love,g:155;100,15,fetter_bounty-10000335,fetter_bounty-20000335
336,3,upgrade_love,g:96;150,10,fetter_bounty-10000336,fetter_bounty-20000336
337,3,upgrade_love,g:180;150,10,fetter_bounty-10000337,fetter_bounty-20000337
338,3,upgrade_love,g:297;150,10,fetter_bounty-10000338,fetter_bounty-20000338
339,3,upgrade_love,g:306;150,10,fetter_bounty-10000339,fetter_bounty-20000339
340,3,upgrade_love,g:155;150,10,fetter_bounty-10000340,fetter_bounty-20000340
341,3,marry,g:96,15,fetter_bounty-10000341,fetter_bounty-20000341
342,3,marry,g:180,15,fetter_bounty-10000342,fetter_bounty-20000342
343,3,marry,g:297,15,fetter_bounty-10000343,fetter_bounty-20000343
344,3,marry,g:306,15,fetter_bounty-10000344,fetter_bounty-20000344
345,3,marry,g:155,15,fetter_bounty-10000345,fetter_bounty-20000345
346,3,collect_skin,g:105,30,fetter_bounty-10000346,fetter_bounty-20000346
347,3,collect_skin,g:903,30,fetter_bounty-10000347,fetter_bounty-20000347
348,3,collect_skin,g:2102,30,fetter_bounty-10000348,fetter_bounty-20000348
349,3,collect_skin,g:4303,30,fetter_bounty-10000349,fetter_bounty-20000349
350,3,collect_skin,g:1506,30,fetter_bounty-10000350,fetter_bounty-20000350
352,3,collect_skin,g:1806,30,fetter_bounty-10000352,fetter_bounty-20000352
353,3,collect_skin,g:3706,30,fetter_bounty-10000353,fetter_bounty-20000353
354,3,win,"g:96,180;1",5,fetter_bounty-10000354,fetter_bounty-20000354
355,3,win,"g:180,297;1",5,fetter_bounty-10000355,fetter_bounty-20000355
356,3,win,"g:297,306;1",5,fetter_bounty-10000356,fetter_bounty-20000356
357,3,win,"g:306,155;1",5,fetter_bounty-10000357,fetter_bounty-20000357
358,3,win,"g:96,155;1",5,fetter_bounty-10000358,fetter_bounty-20000358
359,3,win,"g:96,297;1",5,fetter_bounty-10000359,fetter_bounty-20000359
360,3,win,"g:180,306;1",5,fetter_bounty-10000360,fetter_bounty-20000360
361,3,win,"g:297,155;1",5,fetter_bounty-10000361,fetter_bounty-20000361
362,3,win,"g:96,306;1",5,fetter_bounty-10000362,fetter_bounty-20000362
363,3,win,"g:180,155;1",5,fetter_bounty-10000363,fetter_bounty-20000363
364,3,win,"g:96,180;5",5,fetter_bounty-10000364,fetter_bounty-20000364
365,3,win,"g:180,297;5",5,fetter_bounty-10000365,fetter_bounty-20000365
366,3,win,"g:297,306;5",5,fetter_bounty-10000366,fetter_bounty-20000366
367,3,win,"g:306,155;5",5,fetter_bounty-10000367,fetter_bounty-20000367
368,3,win,"g:96,155;5",5,fetter_bounty-10000368,fetter_bounty-20000368
369,3,win,"g:96,297;5",5,fetter_bounty-10000369,fetter_bounty-20000369
370,3,win,"g:180,306;5",5,fetter_bounty-10000370,fetter_bounty-20000370
371,3,win,"g:297,155;5",5,fetter_bounty-10000371,fetter_bounty-20000371
372,3,win,"g:96,306;5",5,fetter_bounty-10000372,fetter_bounty-20000372
373,3,win,"g:180,155;5",5,fetter_bounty-10000373,fetter_bounty-20000373
374,3,win,"g:96,180;10",10,fetter_bounty-10000374,fetter_bounty-20000374
375,3,win,"g:180,297;10",10,fetter_bounty-10000375,fetter_bounty-20000375
376,3,win,"g:297,306;10",10,fetter_bounty-10000376,fetter_bounty-20000376
377,3,win,"g:306,155;10",10,fetter_bounty-10000377,fetter_bounty-20000377
378,3,win,"g:96,155;10",10,fetter_bounty-10000378,fetter_bounty-20000378
379,3,win,"g:96,297;10",10,fetter_bounty-10000379,fetter_bounty-20000379
380,3,win,"g:180,306;10",10,fetter_bounty-10000380,fetter_bounty-20000380
381,3,win,"g:297,155;10",10,fetter_bounty-10000381,fetter_bounty-20000381
382,3,win,"g:96,306;10",10,fetter_bounty-10000382,fetter_bounty-20000382
383,3,win,"g:180,155;10",10,fetter_bounty-10000383,fetter_bounty-20000383
401,4,collect,g:64,10,fetter_bounty-10000401,fetter_bounty-20000401
402,4,collect,g:36,10,fetter_bounty-10000402,fetter_bounty-20000402
403,4,collect,g:104,10,fetter_bounty-10000403,fetter_bounty-20000403
404,4,collect,g:216,10,fetter_bounty-10000404,fetter_bounty-20000404
405,4,upgrade_lv,g:64;10,10,fetter_bounty-10000405,fetter_bounty-20000405
406,4,upgrade_lv,g:36;10,10,fetter_bounty-10000406,fetter_bounty-20000406
407,4,upgrade_lv,g:104;10,10,fetter_bounty-10000407,fetter_bounty-20000407
408,4,upgrade_lv,g:216;10,10,fetter_bounty-10000408,fetter_bounty-20000408
409,4,upgrade_lv,g:64;30,15,fetter_bounty-10000409,fetter_bounty-20000409
410,4,upgrade_lv,g:36;30,15,fetter_bounty-10000410,fetter_bounty-20000410
411,4,upgrade_lv,g:104;30,15,fetter_bounty-10000411,fetter_bounty-20000411
412,4,upgrade_lv,g:216;30,15,fetter_bounty-10000412,fetter_bounty-20000412
413,4,upgrade_lv,g:64;70,15,fetter_bounty-10000413,fetter_bounty-20000413
414,4,upgrade_lv,g:36;70,15,fetter_bounty-10000414,fetter_bounty-20000414
415,4,upgrade_lv,g:104;70,15,fetter_bounty-10000415,fetter_bounty-20000415
416,4,upgrade_lv,g:216;70,15,fetter_bounty-10000416,fetter_bounty-20000416
417,4,upgrade_lv,g:64;90,20,fetter_bounty-10000417,fetter_bounty-20000417
418,4,upgrade_lv,g:36;90,20,fetter_bounty-10000418,fetter_bounty-20000418
419,4,upgrade_lv,g:104;90,20,fetter_bounty-10000419,fetter_bounty-20000419
420,4,upgrade_lv,g:216;90,20,fetter_bounty-10000420,fetter_bounty-20000420
421,4,upgrade_lv,g:64;100,15,fetter_bounty-10000421,fetter_bounty-20000421
422,4,upgrade_lv,g:36;100,15,fetter_bounty-10000422,fetter_bounty-20000422
423,4,upgrade_lv,g:104;100,15,fetter_bounty-10000423,fetter_bounty-20000423
424,4,upgrade_lv,g:216;100,15,fetter_bounty-10000424,fetter_bounty-20000424
425,4,upgrade_love,g:64;100,15,fetter_bounty-10000425,fetter_bounty-20000425
426,4,upgrade_love,g:36;100,15,fetter_bounty-10000426,fetter_bounty-20000426
427,4,upgrade_love,g:104;100,15,fetter_bounty-10000427,fetter_bounty-20000427
428,4,upgrade_love,g:216;100,15,fetter_bounty-10000428,fetter_bounty-20000428
429,4,upgrade_love,g:64;150,10,fetter_bounty-10000429,fetter_bounty-20000429
430,4,upgrade_love,g:36;150,10,fetter_bounty-10000430,fetter_bounty-20000430
431,4,upgrade_love,g:104;150,10,fetter_bounty-10000431,fetter_bounty-20000431
432,4,upgrade_love,g:216;150,10,fetter_bounty-10000432,fetter_bounty-20000432
433,4,marry,g:64,15,fetter_bounty-10000433,fetter_bounty-20000433
434,4,marry,g:36,15,fetter_bounty-10000434,fetter_bounty-20000434
435,4,marry,g:104,15,fetter_bounty-10000435,fetter_bounty-20000435
436,4,marry,g:216,15,fetter_bounty-10000436,fetter_bounty-20000436
437,4,win,"g:64,36;1",5,fetter_bounty-10000437,fetter_bounty-20000437
438,4,win,"g:36,104;1",5,fetter_bounty-10000438,fetter_bounty-20000438
439,4,win,"g:104,216;1",5,fetter_bounty-10000439,fetter_bounty-20000439
440,4,win,"g:64,104;1",5,fetter_bounty-10000440,fetter_bounty-20000440
441,4,win,"g:36,216;1",5,fetter_bounty-10000441,fetter_bounty-20000441
442,4,win,"g:64,216;1",5,fetter_bounty-10000442,fetter_bounty-20000442
443,4,win,"g:64,36;5",5,fetter_bounty-10000443,fetter_bounty-20000443
444,4,win,"g:36,104;5",5,fetter_bounty-10000444,fetter_bounty-20000444
445,4,win,"g:104,216;5",5,fetter_bounty-10000445,fetter_bounty-20000445
446,4,win,"g:64,104;5",5,fetter_bounty-10000446,fetter_bounty-20000446
447,4,win,"g:36,216;5",5,fetter_bounty-10000447,fetter_bounty-20000447
448,4,win,"g:64,216;5",5,fetter_bounty-10000448,fetter_bounty-20000448
449,4,win,"g:64,36;10",10,fetter_bounty-10000449,fetter_bounty-20000449
450,4,win,"g:36,104;10",10,fetter_bounty-10000450,fetter_bounty-20000450
451,4,win,"g:104,216;10",10,fetter_bounty-10000451,fetter_bounty-20000451
452,4,win,"g:64,104;10",10,fetter_bounty-10000452,fetter_bounty-20000452
453,4,win,"g:36,216;10",10,fetter_bounty-10000453,fetter_bounty-20000453
454,4,win,"g:64,216;10",10,fetter_bounty-10000454,fetter_bounty-20000454
455,4,win,"g:64,36,104;1",5,fetter_bounty-10000455,fetter_bounty-20000455
456,4,win,"g:36,104,216;1",5,fetter_bounty-10000456,fetter_bounty-20000456
457,4,win,"g:64,36,216;1",5,fetter_bounty-10000457,fetter_bounty-20000457
458,4,win,"g:64,104,216;1",5,fetter_bounty-10000458,fetter_bounty-20000458
459,4,win,"g:64,36,104;5",5,fetter_bounty-10000459,fetter_bounty-20000459
460,4,win,"g:36,104,216;5",5,fetter_bounty-10000460,fetter_bounty-20000460
461,4,win,"g:64,36,216;5",5,fetter_bounty-10000461,fetter_bounty-20000461
462,4,win,"g:64,104,216;5",5,fetter_bounty-10000462,fetter_bounty-20000462
463,4,win,"g:64,36,104;10",10,fetter_bounty-10000463,fetter_bounty-20000463
464,4,win,"g:36,104,216;10",10,fetter_bounty-10000464,fetter_bounty-20000464
465,4,win,"g:64,36,216;10",10,fetter_bounty-10000465,fetter_bounty-20000465
466,4,win,"g:64,104,216;10",10,fetter_bounty-10000466,fetter_bounty-20000466
467,4,win,"g:64,36,104;20",15,fetter_bounty-10000467,fetter_bounty-20000467
468,4,win,"g:36,104,216;20",15,fetter_bounty-10000468,fetter_bounty-20000468
469,4,win,"g:64,36,216;20",15,fetter_bounty-10000469,fetter_bounty-20000469
470,4,win,"g:64,104,216;20",15,fetter_bounty-10000470,fetter_bounty-20000470
471,4,win,"g:36,64,104,216;30",40,fetter_bounty-10000471,fetter_bounty-20000471
472,4,collect_skin,g:905,30,fetter_bounty-10000472,fetter_bounty-20000472
473,4,collect_skin,g:1507,30,fetter_bounty-10000473,fetter_bounty-20000473
474,4,collect_skin,g:1904,30,fetter_bounty-10000474,fetter_bounty-20000474
475,4,collect_skin,g:2407,30,fetter_bounty-10000475,fetter_bounty-20000475
476,4,collect_skin,g:2806,30,fetter_bounty-10000476,fetter_bounty-20000476
477,4,collect_skin,g:3603,30,fetter_bounty-10000477,fetter_bounty-20000477
478,4,collect_skin,g:5,30,fetter_bounty-10000478,fetter_bounty-20000478
479,4,collect_skin,g:302,30,fetter_bounty-10000479,fetter_bounty-20000479
480,4,collect_skin,g:802,30,fetter_bounty-10000480,fetter_bounty-20000480
481,4,collect_skin,g:1107,30,fetter_bounty-10000481,fetter_bounty-20000481
482,4,collect_skin,g:1202,30,fetter_bounty-10000482,fetter_bounty-20000482
483,4,collect_skin,g:3103,30,fetter_bounty-10000483,fetter_bounty-20000483
484,4,collect_skin,g:3802,30,fetter_bounty-10000484,fetter_bounty-20000484
485,4,collect_skin,g:5201,30,fetter_bounty-10000485,fetter_bounty-20000485
